Season,Age,Team,Lg,G,FG,FGA,FG%,FT,FTA,FT%,AST,PF,PTS,Awards,player_id,Pos,GS,MP,3P,3PA,2P,2PA,ORB,DRB,TRB,STL,BLK,TOV,3P%,2P%,eFG%
,,,,,,,,,,,,,,,wetzejo01,,,,,,,,,,,,,,,,
1975-76,31.0,PHO,NBA,2.0,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,,wetzejo01,SG,,2.5,,,,,0.0,1.0,1.0,0.0,0.0,,,,
1977-78,24.0,ATL,NBA,2.0,3.0,7.5,0.4,2.0,2.0,1.0,3.5,3.5,8.0,,hillar01,PG,,30.5,,,0.0,0.0,0.0,1.5,1.5,1.0,0.0,2.5,,0.4,0.4
1978-79,25.0,ATL,NBA,9.0,3.2,7.9,0.408,0.9,1.3,0.667,5.6,3.7,7.3,,hillar01,PG,,29.7,,,0.0,0.0,0.2,1.7,1.9,1.3,0.1,2.6,,0.408,0.408
1979-80,26.0,ATL,NBA,5.0,2.4,6.0,0.4,2.2,2.4,0.917,3.0,2.8,7.0,,hillar01,PG,,21.8,0.0,0.2,2.4,5.8,0.4,0.8,1.2,0.8,0.2,2.2,0.0,0.414,0.4
1971-72,22.0,NYA,ABA,18.0,9.1,19.1,0.475,4.9,6.6,0.754,4.7,2.3,23.6,,rochejo01,SG,,42.4,0.6,1.7,8.5,17.4,,,1.7,,,2.9,0.333,0.489,0.49
1972-73,23.0,NYA,ABA,4.0,4.0,8.3,0.485,1.8,3.0,0.583,2.5,1.8,10.3,,rochejo01,SG,,20.8,0.5,1.5,3.5,6.8,0.0,0.3,0.3,,,1.8,0.333,0.519,0.515
1973-74,24.0,KEN,ABA,8.0,4.9,10.6,0.459,0.8,1.4,0.545,3.4,0.8,11.4,,rochejo01,SG,,24.6,0.9,1.8,4.0,8.9,0.4,0.8,1.1,0.4,0.3,2.9,0.5,0.451,0.5
1974-75,25.0,UTS,ABA,6.0,6.8,13.7,0.5,2.2,2.5,0.867,7.2,2.7,17.2,,rochejo01,PG,,32.7,1.3,2.5,5.5,11.2,1.3,1.2,2.5,1.5,0.3,2.0,0.533,0.493,0.549
2006-07,26.0,NJN,NBA,1.0,0.0,1.0,0.0,0.0,0.0,,2.0,2.0,0.0,,robinbe01,SF,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,0.0
1961-62,22.0,CIN,NBA,2.0,0.5,1.0,0.5,0.0,0.0,,0.5,0.0,1.0,,zelleda01,PG,,2.5,,,,,,,0.5,,,,,,
2015-16,24.0,OKC,NBA,18.0,3.1,7.3,0.417,1.1,1.7,0.667,2.3,2.3,8.4,,waitedi01,SG,0.0,27.3,1.2,3.1,1.9,4.2,0.3,2.3,2.6,0.6,0.2,1.1,0.375,0.447,0.496
,,,,,,,,,,,,,,,waitedi01,,,,,,,,,,,,,,,,
2019-20,28.0,LAL,NBA,5.0,0.8,2.4,0.333,0.4,0.4,1.0,0.4,0.4,2.0,,waitedi01,SG,0.0,7.6,0.0,0.8,0.8,1.6,0.0,0.4,0.4,0.2,0.2,0.2,0.0,0.5,0.333
2016-17,24.0,CHI,NBA,6.0,1.5,2.5,0.6,0.2,0.3,0.5,0.3,2.7,3.2,,feliccr01,C,0.0,13.7,0.0,0.0,1.5,2.5,1.2,3.2,4.3,0.5,0.3,1.2,,0.6,0.6
1999-00,24.0,PHO,NBA,5.0,0.2,0.8,0.25,0.4,0.8,0.5,0.4,0.2,0.8,,baileto01,SG,0.0,3.0,0.0,0.0,0.2,0.8,0.2,0.2,0.4,0.0,0.0,0.0,,0.25,0.25
1975-76,24.0,SEA,NBA,6.0,3.7,6.3,0.579,2.3,3.3,0.7,1.3,4.5,9.7,,bantomi01,SF,,19.0,,,0.0,0.0,1.5,2.3,3.8,0.7,0.3,,,0.579,0.579
,,,,,,,,,,,,,,,bantomi01,,,,,,,,,,,,,,,,
1980-81,29.0,IND,NBA,2.0,6.0,8.0,0.75,2.5,3.5,0.714,0.5,5.0,14.5,,bantomi01,SF,,25.5,0.0,0.0,6.0,8.0,2.5,1.5,4.0,0.5,0.5,3.0,,0.75,0.75
1981-82,30.0,PHI,NBA,21.0,1.7,4.3,0.396,0.9,2.0,0.452,1.1,2.9,4.3,,bantomi01,SF,,19.0,0.0,0.0,1.7,4.3,1.9,1.8,3.7,0.7,0.4,1.1,,0.396,0.396
1984-85,23.0,CLE,NBA,4.0,6.5,12.0,0.542,3.8,5.8,0.652,0.8,4.5,16.8,,hinsoro01,PF,4.0,30.0,0.0,0.0,6.5,12.0,2.5,5.0,7.5,0.8,2.3,2.0,,0.542,0.542
,,,,,,,,,,,,,,,hinsoro01,,,,,,,,,,,,,,,,
1986-87,25.0,PHI,NBA,5.0,6.2,10.4,0.596,4.8,7.6,0.632,0.6,3.6,17.2,,hinsoro01,SF,0.0,31.8,0.0,0.0,6.2,10.4,1.2,3.4,4.6,0.8,2.0,0.4,,0.596,0.596
1947-48,33.0,BLB,BAA,11.0,3.3,12.6,0.259,2.8,3.8,0.738,0.6,4.2,9.4,,reisech01,,,,,,,,,,,,,,,,
1948-49,34.0,BLB,BAA,3.0,2.0,8.3,0.24,6.0,6.7,0.9,2.7,5.0,10.0,,reisech01,,,,,,,,,,,,,,,,
1949-50,35.0,WSC,NBA,2.0,3.5,13.5,0.259,4.5,5.5,0.818,2.5,5.5,11.5,,reisech01,,,,,,,,,,,,,,,,
1959-60,23.0,MNL,NBA,8.0,2.8,5.6,0.489,1.9,2.3,0.833,0.4,3.0,7.4,,hawkito01,SF,,14.9,,,,,,,2.6,,,,,,
1960-61,24.0,LAL,NBA,12.0,4.5,9.7,0.466,2.6,3.9,0.66,1.1,3.6,11.6,,hawkito01,SF,,23.6,,,,,,,6.3,,,,,,
1961-62,25.0,LAL,NBA,13.0,1.7,4.7,0.361,0.8,1.8,0.417,1.5,2.6,4.2,,hawkito01,SF,,15.6,,,,,,,5.1,,,,,,
1962-63,26.0,CIN,NBA,12.0,3.8,7.6,0.505,2.8,3.9,0.723,1.9,3.8,10.5,,hawkito01,SF,,22.0,,,,,,,6.8,,,,,,
1963-64,27.0,CIN,NBA,10.0,4.3,9.7,0.443,1.5,2.2,0.682,1.1,3.8,10.1,,hawkito01,SF,,27.3,,,,,,,9.3,,,,,,
1964-65,28.0,CIN,NBA,4.0,4.3,8.3,0.515,1.0,1.3,0.8,0.3,3.3,9.5,,hawkito01,SF,,23.8,,,,,,,7.0,,,,,,
1965-66,29.0,CIN,NBA,5.0,2.2,4.8,0.458,0.2,1.2,0.167,0.2,3.2,4.6,,hawkito01,SF,,21.8,,,,,,,4.4,,,,,,
1966-67,30.0,LAL,NBA,3.0,4.3,10.3,0.419,1.3,2.7,0.5,3.3,4.0,10.0,,hawkito01,SF,,31.7,,,,,,,6.7,,,,,,
1967-68,31.0,LAL,NBA,15.0,3.9,8.6,0.457,1.6,2.7,0.6,1.2,3.5,9.5,,hawkito01,PF,,31.9,,,,,,,6.0,,,,,,
1968-69,32.0,LAL,NBA,14.0,1.7,3.6,0.48,0.5,1.3,0.389,0.5,2.3,3.9,,hawkito01,SF,,12.9,,,,,,,2.9,,,,,,
1958-59,25.0,STL,NBA,6.0,2.0,4.2,0.48,2.0,4.0,0.5,2.3,3.3,6.0,,greensi01,PG,,21.8,,,,,,,3.8,,,,,,
1959-60,26.0,STL,NBA,14.0,5.8,12.2,0.474,2.5,4.1,0.603,6.3,3.6,14.1,,greensi01,PG,,40.4,,,,,,,8.6,,,,,,
1960-61,27.0,STL,NBA,12.0,4.7,12.3,0.378,2.1,3.1,0.676,4.0,3.2,11.4,,greensi01,SG,,29.2,,,,,,,5.9,,,,,,
,,,,,,,,,,,,,,,greensi01,,,,,,,,,,,,,,,,
1964-65,31.0,BAL,NBA,9.0,0.8,1.8,0.438,0.4,0.6,0.8,1.7,1.4,2.0,,greensi01,PG,,7.2,,,,,,,0.8,,,,,,
1985-86,23.0,DAL,NBA,10.0,1.3,2.8,0.464,1.1,1.7,0.647,1.4,2.4,3.7,,schrede01,SF,0.0,12.0,0.0,0.1,1.3,2.7,0.7,1.6,2.3,0.2,0.1,1.0,0.0,0.481,0.464
1986-87,24.0,DAL,NBA,4.0,3.3,8.8,0.371,1.3,2.8,0.455,1.5,3.3,7.8,,schrede01,SF,0.0,24.3,0.0,0.8,3.3,8.0,1.0,2.0,3.0,0.8,0.5,1.5,0.0,0.406,0.371
1987-88,25.0,DAL,NBA,15.0,2.7,5.7,0.465,2.4,3.4,0.706,1.6,1.9,7.8,,schrede01,SF,0.0,18.3,0.1,0.2,2.6,5.5,1.7,2.0,3.7,0.5,0.5,1.4,0.333,0.47,0.471
,,,,,,,,,,,,,,,schrede01,,,,,,,,,,,,,,,,
1989-90,27.0,IND,NBA,3.0,7.7,15.7,0.489,5.0,5.3,0.938,1.7,4.3,20.3,,schrede01,PF,3.0,41.7,0.0,1.0,7.7,14.7,1.7,5.7,7.3,0.7,0.3,3.3,0.0,0.523,0.489
1990-91,28.0,IND,NBA,5.0,5.4,11.4,0.474,5.0,6.0,0.833,2.2,3.4,15.8,,schrede01,PF,0.0,35.8,0.0,0.8,5.4,10.6,2.0,5.2,7.2,0.4,0.0,2.2,0.0,0.509,0.474
1991-92,29.0,IND,NBA,3.0,6.0,15.7,0.383,8.3,9.3,0.893,2.3,3.3,21.0,,schrede01,PF,0.0,40.0,0.7,1.3,5.3,14.3,4.0,9.0,13.0,0.7,0.3,2.3,0.5,0.372,0.404
1992-93,30.0,IND,NBA,4.0,6.3,13.5,0.463,7.0,9.0,0.778,7.3,3.5,19.5,,schrede01,PF,4.0,41.3,0.0,0.5,6.3,13.0,0.8,5.0,5.8,0.3,0.5,4.3,0.0,0.481,0.463
1993-94,31.0,SEA,NBA,5.0,5.2,10.0,0.52,7.8,9.0,0.867,2.0,4.2,18.6,,schrede01,SF,5.0,34.8,0.4,1.2,4.8,8.8,1.6,3.8,5.4,0.2,0.6,1.6,0.333,0.545,0.54
1994-95,32.0,SEA,NBA,4.0,5.8,14.3,0.404,4.8,6.0,0.792,3.0,3.0,18.8,,schrede01,SF,4.0,38.3,2.5,4.5,3.3,9.8,0.5,4.3,4.8,0.8,0.5,2.8,0.556,0.333,0.491
1995-96,33.0,SEA,NBA,21.0,5.9,12.3,0.475,3.3,4.4,0.75,3.2,3.0,16.0,,schrede01,SF,21.0,37.6,1.0,2.7,4.9,9.6,0.9,4.1,5.0,0.7,0.2,3.2,0.368,0.505,0.515
1996-97,34.0,SEA,NBA,12.0,5.6,11.8,0.472,4.4,5.4,0.815,3.4,3.3,16.9,,schrede01,SF,12.0,38.3,1.3,2.4,4.3,9.4,1.7,4.1,5.8,1.1,0.1,1.5,0.552,0.451,0.528
1997-98,35.0,SEA,NBA,10.0,6.4,12.5,0.512,3.1,3.8,0.816,3.9,2.1,16.1,,schrede01,SF,10.0,37.5,0.2,1.4,6.2,11.1,1.8,5.9,7.7,0.7,0.1,2.2,0.143,0.559,0.52
,,,,,,,,,,,,,,,schrede01,,,,,,,,,,,,,,,,
1999-00,37.0,POR,NBA,15.0,1.5,3.7,0.393,2.6,3.1,0.83,2.0,1.9,5.6,,schrede01,SF,0.0,18.4,0.1,0.4,1.4,3.3,0.7,2.9,3.5,0.3,0.0,1.0,0.167,0.42,0.402
2000-01,38.0,POR,NBA,3.0,1.3,2.0,0.667,1.3,2.0,0.667,0.3,1.0,4.7,,schrede01,SF,0.0,10.7,0.7,1.0,0.7,1.0,0.0,1.7,1.7,0.0,0.0,0.7,0.667,0.667,0.833
1948-49,25.0,WSC,BAA,11.0,2.0,5.5,0.367,1.2,1.8,0.65,1.0,3.4,5.2,,okeefdi01,,,,,,,,,,,,,,,,
1949-50,26.0,WSC,NBA,2.0,2.0,6.5,0.308,3.5,4.0,0.875,2.5,5.0,7.5,,okeefdi01,,,,,,,,,,,,,,,,
1947-48,22.0,BLB,BAA,11.0,5.9,15.9,0.371,5.3,7.1,0.744,1.0,3.8,17.1,,simmoco01,,,,,,,,,,,,,,,,
1948-49,23.0,BLB,BAA,3.0,4.3,12.3,0.351,7.3,9.7,0.759,2.3,4.0,16.0,,simmoco01,,,,,,,,,,,,,,,,
1949-50,24.0,NYK,NBA,5.0,2.2,8.0,0.275,4.0,4.2,0.952,1.4,4.2,8.4,,simmoco01,,,,,,,,,,,,,,,,
1950-51,25.0,NYK,NBA,14.0,3.9,10.8,0.364,3.0,4.9,0.618,1.7,4.4,10.9,,simmoco01,,,,,,,,,,6.7,,,,,,
1951-52,26.0,NYK,NBA,14.0,5.5,11.9,0.464,4.9,6.4,0.764,0.9,3.9,15.9,,simmoco01,C,,30.5,,,,,,,7.7,,,,,,
1952-53,27.0,NYK,NBA,11.0,4.3,11.6,0.367,4.6,6.4,0.729,2.3,4.4,13.2,,simmoco01,C,,31.0,,,,,,,7.5,,,,,,
1953-54,28.0,NYK,NBA,4.0,2.5,7.8,0.323,6.3,9.0,0.694,2.5,4.3,11.3,,simmoco01,C,,27.8,,,,,,,8.3,,,,,,
1967-68,22.0,DET,NBA,2.0,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,2.0,,doveso01,PF,,3.0,,,0.0,0.0,,,1.0,,,,,0.5,0.5
,,,,,,,,,,,,,,,doveso01,,,,,,,,,,,,,,,,
1969-70,24.0,NYA,ABA,7.0,6.9,13.9,0.495,3.7,5.6,0.667,1.3,,17.6,,doveso01,PF,,40.1,0.1,0.6,6.7,13.3,,,10.1,,,,0.25,0.505,0.5
1970-71,25.0,NYA,ABA,5.0,1.0,2.0,0.5,0.2,0.8,0.25,0.2,2.0,2.2,,doveso01,PF,,6.4,0.0,0.0,1.0,2.0,0.8,1.4,2.2,,,0.2,,0.5,0.5
2011-12,24.0,PHI,NBA,2.0,0.5,0.5,1.0,0.0,0.0,,0.0,0.0,1.0,,silasxa01,SG,0.0,2.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,,1.0,1.0
1968-69,23.0,SFW,NBA,3.0,1.0,3.0,0.333,2.3,5.0,0.467,0.3,1.3,4.3,,schluda01,C,,8.3,,,,,,,7.3,,,,,,
,,,,,,,,,,,,,,,schluda01,,,,,,,,,,,,,,,,
1974-75,29.0,BUF,NBA,6.0,1.0,1.7,0.6,0.2,0.5,0.333,0.2,1.0,2.2,,schluda01,C,,6.7,,,,,0.8,1.3,2.2,0.2,0.0,,,,
1975-76,30.0,BUF,NBA,8.0,0.6,0.9,0.714,0.6,0.8,0.833,0.3,1.4,1.9,,schluda01,C,,5.5,,,,,0.3,0.8,1.0,0.1,0.4,,,,
2006-07,25.0,TOR,NBA,6.0,5.8,11.5,0.507,0.8,1.0,0.833,5.3,2.0,13.0,,caldejo01,PG,1.0,24.3,0.5,2.0,5.3,9.5,0.3,1.3,1.7,0.8,0.0,2.5,0.25,0.561,0.529
2007-08,26.0,TOR,NBA,5.0,4.4,10.0,0.44,1.0,1.0,1.0,7.0,3.0,11.8,,caldejo01,PG,0.0,24.0,2.0,4.2,2.4,5.8,0.8,2.8,3.6,0.2,0.0,1.2,0.476,0.414,0.54
,,,,,,,,,,,,,,,caldejo01,,,,,,,,,,,,,,,,
2013-14,32.0,DAL,NBA,7.0,4.3,9.3,0.462,0.1,0.1,1.0,4.4,2.3,10.3,,caldejo01,PG,7.0,27.3,1.6,3.3,2.7,6.0,0.3,1.0,1.3,0.1,0.0,1.0,0.478,0.452,0.546
,,,,,,,,,,,,,,,caldejo01,,,,,,,,,,,,,,,,
2016-17,35.0,ATL,NBA,6.0,1.8,3.8,0.478,0.0,0.0,,2.2,1.5,4.3,,caldejo01,PG,0.0,12.5,0.7,2.0,1.2,1.8,0.3,1.0,1.3,0.3,0.2,0.7,0.333,0.636,0.565
2017-18,36.0,CLE,NBA,13.0,0.7,2.0,0.346,0.2,0.2,1.0,0.7,1.2,1.8,,caldejo01,PG,3.0,8.0,0.3,1.4,0.4,0.6,0.2,0.7,0.8,0.4,0.0,0.4,0.222,0.625,0.423
2018-19,37.0,DET,NBA,3.0,0.0,0.0,,0.0,0.0,,1.7,0.0,0.0,,caldejo01,PG,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,,,
2006-07,24.0,HOU,NBA,7.0,1.6,5.1,0.306,0.6,1.1,0.5,1.1,2.3,4.6,,headlu01,SG,0.0,20.1,0.9,3.3,0.7,1.9,0.3,2.4,2.7,0.4,0.3,1.0,0.261,0.385,0.389
2007-08,25.0,HOU,NBA,5.0,0.2,2.8,0.071,0.4,0.4,1.0,0.8,0.6,0.8,,headlu01,SG,0.0,8.8,0.0,1.2,0.2,1.6,0.2,0.2,0.4,0.4,0.2,0.8,0.0,0.125,0.071
2020-21,23.0,ATL,NBA,5.0,3.6,9.0,0.4,2.4,3.2,0.75,0.6,2.2,10.8,,huntede01,SF,5.0,30.4,1.2,3.2,2.4,5.8,0.4,3.6,4.0,0.2,0.6,1.4,0.375,0.414,0.467
2021-22,24.0,ATL,NBA,5.0,7.8,14.0,0.557,3.2,4.0,0.8,0.6,4.0,21.2,,huntede01,SF,5.0,35.0,2.4,5.2,5.4,8.8,0.4,3.4,3.8,0.8,0.2,2.2,0.462,0.614,0.643
2022-23,25.0,ATL,NBA,6.0,6.5,14.2,0.459,1.3,1.7,0.8,1.2,3.3,16.7,,huntede01,SF,6.0,37.3,2.3,6.3,4.2,7.8,1.2,4.5,5.7,0.7,0.3,1.5,0.368,0.532,0.541
,,,,,,,,,,,,,,,huntede01,,,,,,,,,,,,,,,,
2024-25,27.0,CLE,NBA,8.0,3.4,7.9,0.429,2.8,3.3,0.846,1.0,2.1,11.0,,huntede01,SF,0.0,23.1,1.5,3.3,1.9,4.6,0.8,2.9,3.6,0.5,0.1,0.9,0.462,0.405,0.524
1953-54,30.0,BOS,NBA,6.0,1.8,6.0,0.306,1.3,1.8,0.727,1.2,3.8,5.0,,barksdo01,PF,,17.7,,,,,,,4.5,,,,,,
1954-55,31.0,BOS,NBA,7.0,2.6,5.7,0.45,2.6,3.0,0.857,1.4,2.4,7.7,,barksdo01,SF,,17.4,,,,,,,5.0,,,,,,
2013-14,22.0,OKC,NBA,2.0,0.0,1.5,0.0,0.0,0.0,,0.0,0.0,0.0,,roberan03,SG,0.0,4.5,0.0,0.0,0.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0
,,,,,,,,,,,,,,,roberan03,,,,,,,,,,,,,,,,
2015-16,24.0,OKC,NBA,18.0,2.2,4.8,0.465,0.4,1.1,0.4,0.8,2.5,5.6,,roberan03,SG,18.0,26.2,0.7,2.1,1.6,2.7,1.4,4.2,5.6,1.3,1.1,0.6,0.324,0.571,0.535
2016-17,25.0,OKC,NBA,5.0,4.8,9.2,0.522,0.6,4.2,0.143,1.8,3.0,11.6,,roberan03,SF,5.0,37.0,1.4,3.4,3.4,5.8,3.6,2.6,6.2,2.4,3.4,1.4,0.412,0.586,0.598
,,,,,,,,,,,,,,,roberan03,,,,,,,,,,,,,,,,
2019-20,28.0,OKC,NBA,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,,roberan03,SF,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
1968-69,24.0,BAL,NBA,4.0,11.0,28.5,0.386,6.3,7.8,0.806,4.0,2.5,28.3,,monroea01,SG,,42.8,,,,,,,5.3,,,,,,
1969-70,25.0,BAL,NBA,7.0,10.6,22.0,0.481,6.9,8.6,0.8,4.0,3.3,28.0,,monroea01,PG,,42.7,,,,,,,3.3,,,,,,
1970-71,26.0,BAL,NBA,18.0,8.1,19.8,0.407,5.9,7.5,0.793,4.1,3.1,22.1,,monroea01,PG,,37.3,,,,,,,3.6,,,,,,
1971-72,27.0,NYK,NBA,16.0,4.8,11.6,0.411,2.8,3.6,0.789,2.9,2.6,12.3,,monroea01,SG,,26.8,,,,,,,2.8,,,,,,
1972-73,28.0,NYK,NBA,16.0,6.9,13.2,0.526,2.3,3.0,0.75,3.2,2.4,16.1,,monroea01,SG,,31.5,,,,,,,3.2,,,,,,
1973-74,29.0,NYK,NBA,12.0,6.8,13.8,0.491,3.9,4.6,0.855,2.1,2.2,17.4,,monroea01,SG,,33.9,,,,,0.7,3.3,4.0,0.7,0.8,,,,
1974-75,30.0,NYK,NBA,3.0,4.0,15.0,0.267,6.0,7.3,0.818,2.0,2.0,14.0,,monroea01,SG,,29.7,,,,,0.3,2.7,3.0,1.3,0.7,,,,
,,,,,,,,,,,,,,,monroea01,,,,,,,,,,,,,,,,
1977-78,33.0,NYK,NBA,6.0,4.0,10.3,0.387,1.8,3.0,0.611,2.8,2.5,9.8,,monroea01,SG,,24.2,,,,,0.2,0.7,0.8,1.0,0.0,1.0,,,
1968-69,23.0,SDR,NBA,5.0,3.2,7.4,0.432,1.0,1.2,0.833,0.4,2.6,7.4,,rileypa01,SG,,15.2,,,,,,,2.2,,,,,,
,,,,,,,,,,,,,,,rileypa01,,,,,,,,,,,,,,,,
1970-71,25.0,LAL,NBA,7.0,4.1,9.9,0.42,1.1,1.6,0.727,2.0,1.7,9.4,,rileypa01,SG,,19.3,,,,,,,2.1,,,,,,
1971-72,26.0,LAL,NBA,15.0,2.2,6.6,0.333,0.8,1.1,0.75,0.9,2.5,5.2,,rileypa01,SG,,16.3,,,,,,,1.9,,,,,,
1972-73,27.0,LAL,NBA,7.0,1.3,3.9,0.333,0.0,0.0,,1.0,1.4,2.6,,rileypa01,SG,,7.6,,,,,,,0.7,,,,,,
1973-74,28.0,LAL,NBA,5.0,3.6,10.0,0.36,0.6,0.8,0.75,2.0,2.2,7.8,,rileypa01,SG,,21.2,,,,,0.6,0.6,1.2,0.8,0.0,,,,
,,,,,,,,,,,,,,,rileypa01,,,,,,,,,,,,,,,,
1975-76,30.0,PHO,NBA,5.0,1.2,3.0,0.4,0.2,0.2,1.0,1.0,0.6,2.6,,rileypa01,SG,,5.4,,,,,0.0,0.0,0.0,0.0,0.0,,,,
2007-08,27.0,HOU,NBA,6.0,5.0,11.2,0.448,4.0,5.8,0.686,1.3,5.0,14.0,,scolalu01,PF,6.0,36.7,0.0,0.2,5.0,11.0,4.0,5.3,9.3,0.7,0.2,2.0,0.0,0.455,0.448
2008-09,28.0,HOU,NBA,13.0,5.9,12.0,0.494,2.5,3.8,0.673,1.8,3.5,14.4,,scolalu01,PF,13.0,32.6,0.0,0.0,5.9,12.0,2.2,6.2,8.4,0.5,0.2,1.7,,0.494,0.494
,,,,,,,,,,,,,,,scolalu01,,,,,,,,,,,,,,,,
2013-14,33.0,IND,NBA,18.0,2.7,5.8,0.457,0.7,1.2,0.591,0.5,1.6,6.1,,scolalu01,PF,0.0,13.5,0.1,0.2,2.6,5.7,0.6,1.7,2.3,0.3,0.2,0.4,0.333,0.461,0.462
,,,,,,,,,,,,,,,scolalu01,,,,,,,,,,,,,,,,
2015-16,35.0,TOR,NBA,11.0,0.7,2.8,0.258,0.7,1.0,0.727,0.6,2.0,2.5,,scolalu01,PF,9.0,12.7,0.4,1.9,0.4,0.9,0.2,1.5,1.6,0.3,0.0,0.5,0.19,0.4,0.323
2018-19,26.0,GSW,NBA,22.0,1.2,2.7,0.441,0.2,0.5,0.4,0.2,1.5,3.0,,mckinal01,SF,1.0,10.7,0.5,1.5,0.7,1.2,0.8,1.5,2.3,0.1,0.0,0.3,0.313,0.593,0.525
,,,,,,,,,,,,,,,mckinal01,,,,,,,,,,,,,,,,
2020-21,28.0,LAL,NBA,2.0,0.0,1.5,0.0,0.0,0.0,,0.0,0.5,0.0,,mckinal01,SF,0.0,6.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2009-10,25.0,CHI,NBA,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,richach01,PF,0.0,2.5,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.0,0.0,,,
1989-90,25.0,SAS,NBA,9.0,1.0,3.0,0.333,0.2,0.2,1.0,0.3,0.9,2.2,,willire01,SF,0.0,5.4,0.0,0.2,1.0,2.8,0.6,0.7,1.2,0.2,0.0,0.6,0.0,0.36,0.333
,,,,,,,,,,,,,,,willire01,,,,,,,,,,,,,,,,
1993-94,29.0,DEN,NBA,12.0,5.2,12.4,0.416,2.3,2.9,0.771,3.5,4.4,14.3,,willire01,SF,12.0,33.8,1.7,4.2,3.5,8.3,1.5,3.6,5.1,0.8,1.0,2.3,0.4,0.424,0.483
1994-95,30.0,DEN,NBA,3.0,2.7,12.0,0.222,2.0,2.0,1.0,4.0,3.7,8.7,,willire01,SF,3.0,28.0,1.3,4.3,1.3,7.7,1.7,3.7,5.3,1.0,0.3,1.0,0.308,0.174,0.278
2018-19,25.0,OKC,NBA,3.0,0.3,1.7,0.2,0.0,0.0,,0.0,0.0,0.7,,burtode02,SG,0.0,1.3,0.0,0.7,0.3,1.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.333,0.2
2019-20,26.0,OKC,NBA,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,burtode02,SF,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1962-63,22.0,SYR,NBA,4.0,1.0,5.3,0.19,3.3,4.0,0.813,0.8,1.8,5.3,,chapple01,PF,,13.3,,,0.0,0.0,,,4.5,,,,,0.19,0.19
,,,,,,,,,,,,,,,chapple01,,,,,,,,,,,,,,,,
1966-67,26.0,CIN,NBA,4.0,2.5,6.8,0.37,0.5,1.0,0.5,2.3,3.5,5.5,,chapple01,C,,16.5,,,0.0,0.0,,,3.3,,,,,0.37,0.37
1967-68,27.0,DET,NBA,5.0,0.4,1.4,0.286,0.6,1.2,0.5,0.0,0.6,1.4,,chapple01,C,,4.2,,,0.0,0.0,,,2.4,,,,,0.286,0.286
,,,,,,,,,,,,,,,chapple01,,,,,,,,,,,,,,,,
1969-70,29.0,MIL,NBA,9.0,3.1,5.6,0.56,1.4,2.1,0.684,0.6,1.1,7.7,,chapple01,SF,,14.8,,,0.0,0.0,,,2.9,,,,,0.56,0.56
,,,,,,,,,,,,,,,chapple01,,,,,,,,,,,,,,,,
1971-72,31.0,DLC,ABA,4.0,3.0,6.0,0.5,1.3,2.0,0.625,0.8,3.3,7.3,,chapple01,PF,,22.3,0.0,0.0,3.0,6.0,,,4.5,,,0.8,,0.5,0.5
1999-00,23.0,UTA,NBA,8.0,0.8,2.0,0.375,0.0,0.0,,0.6,1.3,1.9,,padgesc01,PF,0.0,7.4,0.4,1.1,0.4,0.9,0.4,1.8,2.1,0.1,0.3,0.5,0.333,0.429,0.469
,,,,,,,,,,,,,,,padgesc01,,,,,,,,,,,,,,,,
2001-02,25.0,UTA,NBA,4.0,1.5,3.3,0.462,1.0,1.3,0.8,0.5,1.5,4.0,,padgesc01,PF,0.0,11.8,0.0,0.8,1.5,2.5,1.8,1.8,3.5,0.3,0.3,1.3,0.0,0.6,0.462
2002-03,26.0,UTA,NBA,4.0,2.0,4.8,0.421,0.3,0.5,0.5,1.0,1.5,4.8,,padgesc01,PF,0.0,13.3,0.5,1.8,1.5,3.0,1.5,0.8,2.3,0.8,0.0,1.3,0.286,0.5,0.474
2003-04,27.0,HOU,NBA,4.0,0.5,1.3,0.4,0.0,0.0,,0.0,0.3,1.3,,padgesc01,PF,0.0,3.5,0.3,0.8,0.3,0.5,0.3,0.5,0.8,0.3,0.3,0.3,0.333,0.5,0.5
