Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,% of FGA by Distance,% of FGA by Distance.1,% of FGA by Distance.2,% of FGA by Distance.3,% of FGA by Distance.4,% of FGA by Distance.5,FG% by Distance,FG% by Distance.1,FG% by Distance.2,FG% by Distance.3,FG% by Distance.4,FG% by Distance.5,% of FG Ast'd,% of FG Ast'd.1,Dunks,Dunks.1,Corner 3s,Corner 3s.1,Heaves,Heaves.1,Unnamed: 31,player_id,Unnamed: 22,Unnamed: 27,Unnamed: 19,Unnamed: 24,Unnamed: 21,Unnamed: 25,Unnamed: 28,Unnamed: 12,Unnamed: 20,Unnamed: 17,Unnamed: 23,Unnamed: 29,Unnamed: 30,Unnamed: 26,Unnamed: 18
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,patteru01,,,,,,,,,,,,,,,
2005-06,30,DEN,NBA,SG,4,1,58,.529,2.3,1.000,.706,.235,.059,.000,.000,.529,.667,.250,.000,,,,,.176,2,,,0,0,,patteru01,,,,,,,,,,,.667,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,georgpa01,,,,,,,,,,,,,,,
2010-11,20,IND,NBA,SG,5,5,133,.303,12.9,.606,.394,.091,.030,.091,.394,.350,.308,.333,1.000,.333,.231,.286,1.000,.091,3,.462,.333,0,0,,georgpa01,,,,,,,,,,,,,,,
2011-12,21,IND,NBA,SG,11,11,371,.389,14.1,.568,.368,.042,.053,.105,.432,.481,.571,.500,.200,.300,.268,.269,.909,.095,9,.390,.313,0,0,,georgpa01,,,,,,,,,,,,,,,
2012-13,22,IND,NBA,SF,19,19,780,.430,15.5,.625,.289,.054,.090,.191,.375,.491,.663,.467,.360,.302,.327,.341,.853,.079,19,.144,.400,4,0,,georgpa01,,,,,,,,,,,,,,,
2013-14,23,IND,NBA,SF,19,19,781,.438,16.5,.590,.197,.063,.149,.181,.410,.462,.774,.350,.298,.298,.403,.360,.788,.051,16,.264,.441,0,0,,georgpa01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,georgpa01,,,,,,,,,,,,,,,
2015-16,25,IND,NBA,SF,7,7,275,.455,15.1,.650,.179,.163,.098,.211,.350,.475,.545,.350,.583,.462,.419,.263,.778,.057,6,.233,.600,0,0,,georgpa01,,,,,,,,,,,,,,,
2016-17,26,IND,NBA,SF,4,4,172,.386,18.2,.523,.148,.034,.136,.205,.477,.348,.385,.333,.250,.389,.429,.313,.611,.045,4,.143,.667,0,0,,georgpa01,,,,,,,,,,,,,,,
2017-18,27,OKC,NBA,SF,6,6,251,.408,16.7,.567,.183,.125,.100,.158,.433,.441,.636,.200,.583,.316,.365,.233,.368,.033,4,.077,.250,2,0,,georgpa01,,,,,,,,,,,,,,,
2018-19,28,OKC,NBA,SF,5,5,204,.436,16.0,.535,.208,.099,.149,.079,.465,.537,.667,.100,.600,.625,.319,.414,.867,.030,2,.277,.538,0,0,,georgpa01,,,,,,,,,,,,,,,
2019-20,29,LAC,NBA,SF,13,13,479,.398,17.2,.498,.145,.118,.154,.081,.502,.464,.656,.346,.382,.444,.333,.235,.676,.000,0,.279,.387,0,0,,georgpa01,,,,,,,,,,,,,,,
2020-21,30,LAC,NBA,SF,19,19,776,.441,16.0,.594,.201,.131,.131,.131,.406,.514,.627,.469,.408,.490,.336,.202,.549,.035,10,.132,.300,1,0,,georgpa01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,georgpa01,,,,,,,,,,,,,,,
2023-24,33,LAC,NBA,PF,6,6,222,.411,18.0,.484,.105,.137,.105,.137,.516,.457,.600,.462,.400,.385,.367,.476,.556,.053,3,.163,.500,0,0,,georgpa01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,brownja02,,,,,,,,,,,,,,,
2016-17,20,BOS,NBA,SF,17,0,215,.479,12.7,.676,.380,.085,.070,.141,.324,.604,.815,.667,.400,.100,.217,.586,1.000,.070,3,.348,.375,0,0,,brownja02,,,,,,,,,,,,,,,
2017-18,21,BOS,NBA,SG,18,15,583,.466,13.4,.579,.312,.162,.049,.056,.421,.519,.639,.279,.538,.533,.393,.463,.886,.041,8,.205,.565,0,0,,brownja02,,,,,,,,,,,,,,,
2018-19,22,BOS,NBA,SG,9,9,274,.506,15.1,.540,.253,.172,.115,.000,.460,.638,.773,.400,.700,,.350,.600,.929,.046,4,.250,.800,1,0,,brownja02,,,,,,,,,,,,,,,
2019-20,23,BOS,NBA,SG,17,17,672,.476,14.1,.583,.281,.139,.083,.080,.417,.560,.728,.325,.333,.609,.358,.606,.930,.059,14,.483,.345,0,0,,brownja02,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brownja02,,,,,,,,,,,,,,,
2021-22,25,BOS,NBA,SF,24,24,920,.470,15.1,.616,.184,.200,.103,.129,.384,.531,.688,.476,.581,.352,.373,.438,.767,.033,13,.180,.483,0,0,,brownja02,,,,,,,,,,,,,,,
2022-23,26,BOS,NBA,SF,20,20,751,.496,13.0,.690,.255,.230,.096,.110,.310,.560,.699,.524,.429,.425,.354,.397,.700,.044,13,.186,.333,1,0,,brownja02,,,,,,,,,,,,,,,
2023-24,27,BOS,NBA,SF,19,19,707,.516,12.6,.676,.254,.265,.103,.053,.324,.607,.814,.489,.486,.444,.327,.511,.694,.077,24,.236,.423,1,0,Finals MVP-1,brownja02,,,,,,,,,,,,,,,
2024-25,28,BOS,NBA,SF,11,11,402,.441,13.4,.677,.190,.267,.133,.087,.323,.492,.703,.365,.577,.294,.333,.292,.714,.036,5,.190,.333,0,0,,brownja02,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,cartean01,,,,,,,,,,,,,,,
1999-00,24,MIA,NBA,PG,10,3,275,.416,15.8,.922,.208,.091,.143,.481,.078,.437,.438,.429,.273,.486,.167,.581,1.000,.000,0,.000,,1,0,,cartean01,,,,,,,,,,,,,,,
2000-01,25,MIA,NBA,PG,3,1,69,.474,16.7,.947,.158,.000,.105,.684,.053,.500,.333,,.500,.538,.000,.444,,.000,0,.000,,0,0,,cartean01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cartean01,,,,,,,,,,,,,,,
2006-07,31,DEN,NBA,PG,1,0,14,1.000,16.0,1.000,.000,.250,.000,.750,.000,1.000,,1.000,,1.000,,.750,,.000,0,,,0,0,,cartean01,,,,,,,,,,,,,,,
2007-08,32,DEN,NBA,PG,4,1,61,.286,15.7,.643,.286,.000,.000,.357,.357,.444,.500,,,.400,.000,.500,,.000,0,.200,.000,0,0,,cartean01,,,,,,,,,,,,,,,
2008-09,33,DEN,NBA,PG,16,0,228,.408,12.5,.755,.367,.061,.061,.265,.245,.486,.556,.667,.333,.385,.167,.667,1.000,.000,0,.333,.250,0,0,,cartean01,,,,,,,,,,,,,,,
2009-10,34,DEN,NBA,PG,1,0,7,.000,21.7,1.000,.000,.000,.000,1.000,.000,.000,,,,.000,,,,.000,0,,,0,0,,cartean01,,,,,,,,,,,,,,,
2010-11,35,NYK,NBA,PG,4,0,49,.533,12.8,.800,.267,.200,.000,.333,.200,.583,.500,.333,,.800,.333,.429,1.000,.000,0,.000,,0,0,,cartean01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,,,%FGA,#,,,Att.,Md.,,reidjr01,,,,,,,,,,,2P,Awards,,%3PA,
1997-98,29,CHH,NBA,PF,9,0,114,.393,12.7,.964,.179,.107,.321,.357,.036,.407,1.000,.333,.000,.500,.000,,,.036,1,,,0,0,,reidjr01,,,,,,,,,,,.727,,,.000,
1998-99,30,LAL,NBA,PF,8,8,178,.357,14.3,1.000,.036,.179,.357,.429,.000,.357,.000,.400,.300,.417,,,,.000,0,,,0,0,,reidjr01,,,,,,,,,,,.700,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,blackan01,,,,,,,,,,,,,,,
2023-24,20,ORL,NBA,PG,2,0,11,.429,16.5,.714,.143,.143,.143,.286,.286,.600,1.000,1.000,.000,.500,.000,.333,,.000,0,.000,,0,0,,blackan01,,,,,,,,,,,,,,,
2024-25,21,ORL,NBA,PG,5,0,89,.405,12.4,.649,.270,.270,.081,.027,.351,.542,.700,.300,.667,1.000,.154,.538,1.000,.081,3,.231,.333,0,0,,blackan01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,collijo01,,,,,,,,,,,,,,,
2020-21,23,ATL,NBA,PF,18,18,576,.549,11.8,.692,.291,.214,.148,.038,.308,.635,.811,.487,.519,.571,.357,.688,1.000,.132,20,.411,.435,0,0,,collijo01,,,,,,,,,,,,,,,
2021-22,24,ATL,NBA,PF,5,4,122,.487,10.3,.718,.282,.359,.077,.000,.282,.536,.727,.429,.333,,.364,.733,1.000,.179,4,.545,.500,0,0,,collijo01,,,,,,,,,,,,,,,
2022-23,25,ATL,NBA,PF,6,6,164,.433,16.4,.467,.133,.250,.050,.033,.533,.536,.875,.400,.333,.500,.344,.800,1.000,.083,4,.281,.556,0,0,,collijo01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,,,,%FGA,#,,,Att.,Md.,,drobnpr01,2P,Awards,,,,,,,,,,,,,
2001-02,26,SEA,NBA,C,3,1,38,.333,15.4,1.000,.083,.083,.167,.667,.000,.333,1.000,.000,.000,.375,,,,.000,0,,,0,0,,drobnpr01,1.000,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,16-3P,3P,,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,,zipsepa01,,,,,,,,,,,,,Awards,,
2016-17,22,CHI,NBA,SF,6,0,136,.455,17.7,.515,.212,.061,.000,.242,.485,.529,.714,.500,.375,.375,,.667,1.000,.000,0,.375,.167,0,0,,zipsepa01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,,,,%FGA,#,,,Att.,Md.,,hansbty01,2P,Awards,,,,,,,,,,,,,
2010-11,25,IND,NBA,PF,5,5,164,.333,9.3,1.000,.417,.150,.100,.333,.000,.333,.320,.444,.333,.300,,,,.050,3,,,0,0,,hansbty01,.700,,,,,,,,,,,,,,
2011-12,26,IND,NBA,PF,11,0,164,.340,9.3,1.000,.320,.200,.180,.300,.000,.340,.438,.100,.333,.400,,,,.060,3,,,0,0,,hansbty01,.882,,,,,,,,,,,,,,
2012-13,27,IND,NBA,PF,19,0,241,.419,4.1,1.000,.597,.274,.065,.065,.000,.419,.541,.294,.250,.000,,,,.097,6,,,0,0,,hansbty01,.462,,,,,,,,,,,,,,
2013-14,28,TOR,NBA,PF,3,0,29,.333,1.8,1.000,1.000,.000,.000,.000,.000,.333,.333,,,,,,,.333,1,,,0,0,,hansbty01,1.000,,,,,,,,,,,,,,
2014-15,29,TOR,NBA,PF,4,2,48,.200,2.1,1.000,.800,.200,.000,.000,.000,.200,.250,.000,,,,,,.000,0,,,0,0,,hansbty01,1.000,,,,,,,,,,,,,,
2015-16,30,CHO,NBA,PF,2,0,6,,,,,,,,,,,,,,,,,,0,,,0,0,,hansbty01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,johnswe01,,,,,,,,,,,,,,,
2015-16,28,LAC,NBA,SF,6,0,77,.357,22.7,.357,.071,.071,.071,.143,.643,.400,1.000,.000,1.000,.000,.333,.000,1.000,.000,0,.444,.250,1,0,,johnswe01,,,,,,,,,,,,,,,
2016-17,29,LAC,NBA,SF,3,0,11,,,,,,,,,,,,,,,,,,0,,,0,0,,johnswe01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,sengual01,,,,,,,,,,,,,,,
2024-25,22,HOU,NBA,C,7,7,256,.450,8.3,.939,.191,.481,.221,.046,.061,.455,.640,.444,.345,.333,.375,.464,.667,.084,10,.250,.500,0,0,,sengual01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,boykiea01,,,,,,,,,,,,,,,
2003-04,27,DEN,NBA,SG,5,0,121,.444,14.9,.778,.190,.095,.175,.317,.222,.469,.417,.333,.364,.600,.357,.130,.200,.000,0,.000,,1,0,,boykiea01,,,,,,,,,,,,,,,
2004-05,28,DEN,NBA,PG,5,1,152,.397,12.7,.897,.162,.162,.324,.250,.103,.443,.455,.545,.591,.176,.000,.111,,.000,0,.143,.000,0,0,,boykiea01,,,,,,,,,,,,,,,
2005-06,29,DEN,NBA,PG,5,0,140,.322,16.0,.678,.153,.102,.102,.322,.322,.375,.556,.667,.000,.316,.211,.467,.500,.000,0,.105,.500,0,0,,boykiea01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,,,%FGA,#,,,Att.,Md.,,outlabo01,,,,,,,,,,,2P,Awards,,%3PA,
1996-97,25,LAC,NBA,PF,3,0,66,.545,9.3,.909,.727,.091,.000,.091,.091,.600,.625,1.000,,.000,.000,,,.182,2,,,0,0,,outlabo01,,,,,,,,,,,.667,,,.000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outlabo01,,,,,,,,,,,,,,,
1998-99,27,ORL,NBA,PF,4,0,83,.600,5.3,1.000,.500,.200,.300,.000,.000,.600,1.000,.500,.000,,,,,.100,1,,,0,0,,outlabo01,,,,,,,,,,,.833,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outlabo01,,,,,,,,,,,,,,,
2000-01,29,ORL,NBA,PF,4,4,134,.615,2.1,1.000,.731,.192,.077,.000,.000,.615,.842,.000,.000,,,,,.115,3,,,0,0,,outlabo01,,,,,,,,,,,.688,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outlabo01,,,,,,,,,,,,,,,
2002-03,31,PHO,NBA,C,6,0,70,.100,2.1,1.000,.700,.300,.000,.000,.000,.100,.143,.000,,,,,,.000,0,,,0,0,,outlabo01,,,,,,,,,,,.000,,,,
2003-04,32,MEM,NBA,PF,4,0,61,.000,3.6,1.000,.429,.571,.000,.000,.000,.000,.000,.000,,,,,,.000,0,,,0,0,,outlabo01,,,,,,,,,,,,,,,
2004-05,33,PHO,NBA,PF,1,0,2,.000,18.4,1.000,.000,.000,.000,1.000,.000,.000,,,,.000,,,,.000,0,,,0,0,,outlabo01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,,,,,,%FGA,#,,,Att.,Md.,,vrankst01,,,,Awards,,,,,,,,,,,
1996-97,33,MIN,NBA,C,1,0,6,.000,10.5,1.000,.500,.500,.000,.000,.000,.000,.000,.000,,,,,,.000,0,,,0,0,,vrankst01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,barklch01,,,,,,,,,,,,,,,
1996-97,33,HOU,NBA,PF,16,16,605,.434,11.3,.808,.455,.157,.146,.051,.192,.469,.500,.484,.483,.100,.289,.307,.545,.030,6,.211,.250,0,0,,barklch01,,,,,,,,,,,,,,,
1997-98,34,HOU,NBA,PF,4,0,87,.522,9.4,.913,.304,.261,.174,.174,.087,.571,1.000,.500,.250,.250,.000,.083,,.043,1,.500,.000,0,0,,barklch01,,,,,,,,,,,,,,,
1998-99,35,HOU,NBA,PF,4,4,157,.529,8.2,.897,.397,.368,.103,.029,.103,.557,.704,.400,.714,.000,.286,.529,.500,.088,5,.429,.000,0,0,,barklch01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,3P,,,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,,pascher01,,,,,,,,,,,,Awards,,,
2021-22,25,UTA,NBA,PF,4,0,24,.500,10.1,.667,.500,.167,.000,.000,.333,.500,.667,.000,.500,,,.500,1.000,.000,0,.500,1.000,0,0,,pascher01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,milleda01,,,,,,,,,,,,,,,
2017-18,27,NOP,NBA,SF,9,0,162,.412,22.2,.294,.029,.088,.118,.059,.706,.500,.000,.667,.500,.500,.375,1.000,.778,.000,0,.125,.000,1,1,,milleda01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,16-3P,,,,,,,%FGA,#,,,Att.,Md.,,norrimo01,,,,,,,,,,,Awards,,,,
2004-05,31,HOU,NBA,PG,2,0,7,.000,21.7,1.000,.000,.000,.000,1.000,.000,.000,.000,,,,,,,.000,0,,,0,0,,norrimo01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,vanexni01,,,,,,,,,,,,,,,
1996-97,25,LAL,NBA,PG,9,9,353,.378,15.6,.630,.261,.134,.101,.134,.370,.440,.419,.375,.500,.500,.273,.242,.417,.000,0,.091,.750,0,0,,vanexni01,,,,,,,,,,,,,,,
1997-98,26,LAL,NBA,PG,13,0,367,.331,18.1,.536,.199,.099,.106,.132,.464,.346,.400,.333,.313,.300,.314,.214,.682,.007,1,.143,.300,1,0,,vanexni01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vanexni01,,,,,,,,,,,,,,,
2001-02,30,DAL,NBA,SG,8,1,264,.366,13.9,.663,.188,.277,.050,.149,.337,.448,.421,.393,.200,.667,.206,.167,.714,.000,0,.206,.429,1,0,,vanexni01,,,,,,,,,,,,,,,
2002-03,31,DAL,NBA,SG,20,3,672,.460,14.3,.656,.141,.270,.117,.129,.344,.495,.739,.455,.526,.286,.393,.057,.614,.000,0,.170,.368,0,0,,vanexni01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vanexni01,,,,,,,,,,,,,,,
2005-06,34,SAS,NBA,PG,12,0,133,.219,15.0,.688,.094,.250,.188,.156,.313,.182,.667,.000,.167,.200,.300,.250,1.000,.000,0,.300,.333,0,0,,vanexni01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,,,,,,,,,%FGA,#,%3PA,3P%,Att.,Md.,,mathega01,,,,Awards,,,,,,3P,,,,,
2020-21,24,WAS,NBA,SG,3,0,17,.000,24.9,.000,.000,.000,.000,.000,1.000,,,,,,,,,.000,0,.500,.000,0,0,,mathega01,,,,,,,,,,.000,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,bayleje01,,,,,,,,,,,,,,,
2008-09,20,POR,NBA,PG,2,0,11,.333,8.9,.833,.500,.167,.000,.167,.167,.400,.667,.000,,.000,.000,.000,,.000,0,.000,,0,0,,bayleje01,,,,,,,,,,,,,,,
2009-10,21,POR,NBA,SG,6,2,166,.431,11.9,.769,.354,.169,.015,.231,.231,.440,.609,.273,1.000,.267,.400,.409,1.000,.046,2,.200,.667,0,0,,bayleje01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bayleje01,,,,,,,,,,,,,,,
2012-13,24,MEM,NBA,PG,15,0,320,.358,19.1,.569,.102,.088,.036,.343,.431,.397,.429,.167,.000,.489,.305,.290,.889,.015,2,.254,.333,1,0,,bayleje01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bayleje01,,,,,,,,,,,,,,,
2014-15,26,MIL,NBA,PG,6,0,120,.343,13.7,.800,.229,.171,.086,.314,.200,.357,.375,.500,.333,.273,.286,.400,1.000,.000,0,.286,.500,0,0,,bayleje01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bayleje01,,,,,,,,,,,,,,,
2017-18,29,PHI,NBA,SG,1,0,2,,,,,,,,,,,,,,,,,,0,,,0,0,,bayleje01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,10-16,3P,,,,,%FGA,#,,,Att.,Md.,,leaftj01,,Awards,,%3PA,2P,,,,,,,,,,
2017-18,20,IND,NBA,PF,1,0,4,,,,,,,,,,,,,,,,,,0,,,0,0,,leaftj01,,,,,,,,,,,,,,,
2018-19,21,IND,NBA,PF,1,0,10,.000,9.8,.667,.667,.000,.000,.000,.333,.000,.000,,.000,,,,,.000,0,,,0,0,,leaftj01,,,,.000,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,leaftj01,,,,,,,,,,,,,,,
2020-21,23,POR,NBA,PF,3,0,7,.750,4.6,1.000,.750,.000,.250,.000,.000,.750,.667,1.000,,,,,,.250,1,,,0,0,,leaftj01,,,,,.333,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3P,,,,,,%FGA,#,,,Att.,Md.,,taylois01,%3PA,,,,,Awards,,,,,,,,,
2016-17,22,HOU,NBA,PG,3,0,10,.000,13.9,.500,.500,.000,.000,.000,.500,.000,.000,.000,,,,,,.000,0,,,0,0,,taylois01,.000,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,roziete01,,,,,,,,,,,,,,,
2015-16,21,BOS,NBA,PG,5,0,99,.391,16.2,.522,.261,.000,.130,.130,.478,.417,.500,,.333,.333,.364,.400,1.000,.000,0,.455,.400,0,0,,roziete01,,,,,,,,,,,,,,,
2016-17,22,BOS,NBA,PG,17,0,277,.402,15.4,.537,.293,.098,.037,.110,.463,.432,.500,.250,1.000,.222,.368,.263,.929,.024,2,.316,.667,1,0,,roziete01,,,,,,,,,,,,,,,
2017-18,23,BOS,NBA,PG,19,19,696,.406,17.2,.447,.195,.102,.071,.079,.553,.479,.558,.333,.421,.524,.347,.316,.784,.019,3,.156,.478,0,0,,roziete01,,,,,,,,,,,,,,,
2018-19,24,BOS,NBA,PG,9,0,162,.322,19.3,.424,.153,.085,.085,.102,.576,.440,.667,.000,.800,.167,.235,.273,.750,.017,1,.206,.286,1,0,,roziete01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,3P,,,,,%FGA,#,,,Att.,Md.,,portecr01,,Awards,,%3PA,2P,,,,,,,,,,
2024-25,24,CLE,NBA,PG,6,0,35,.500,10.0,.750,.250,.500,.000,.000,.250,.667,.667,.667,.000,,,,,.083,1,,,0,0,,portecr01,,,,.000,.167,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,16-3P,,,,,%FGA,#,,,Att.,Md.,,brunsri01,,,,,2P,,,,,,,,,Awards,
1998-99,26,NYK,NBA,PG,9,0,18,.400,6.8,1.000,.800,.200,.000,.000,.000,.400,.500,.000,,,,,,.000,0,,,0,0,,brunsri01,,,,,.000,,,,,,,,,,
1999-00,27,NYK,NBA,PG,3,0,4,.000,17.0,1.000,.000,.000,.000,1.000,.000,.000,,,.000,,,,,.000,0,,,0,0,,brunsri01,,,,,,,,,,,,,,,
2000-01,28,NYK,NBA,PG,2,0,4,.000,0.0,1.000,1.000,.000,.000,.000,.000,.000,.000,,,,,,,.000,0,,,0,0,,brunsri01,,,,,,,,,,,,,,,
2001-02,29,POR,NBA,PG,2,0,2,,,,,,,,,,,,,,,,,,0,,,0,0,,brunsri01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,16-3P,3P,,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,,mcgruro01,,,,,,,,,,,,,Awards,,
2017-18,26,MIA,NBA,SG,4,0,16,.250,17.5,.500,.250,.000,.000,.250,.500,.500,.000,,1.000,.000,,.000,,.000,0,.500,.000,0,0,,mcgruro01,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mcgruro01,,,,,,,,,,,,,,,
2019-20,28,LAC,NBA,SG,5,0,16,.600,17.3,.400,.000,.400,.000,.000,.600,.500,,.500,,.667,,.000,1.000,.000,0,.667,.500,0,0,,mcgruro01,,,,,,,,,,,,,,,
Season,Age,Team,Lg,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards,murratr01,,,,,,,,,,,,,,,
1996-97,25,WSB,NBA,SF,3,0,87,.567,14.8,.667,.233,.133,.133,.167,.333,.600,.714,.500,.750,.400,.500,.250,.800,.033,1,.200,.500,0,0,,murratr01,,,,,,,,,,,,,,,
