Date,Team,Unnamed: 3,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,player_id
2025-03-17,MEM,@,SAC,"L, 122-132",,25,6,8,0.75,0,0,,3,3,1.0,6,2,8,3,1,1,3,0,15,17.4,4.0,clarkbr01
2025-03-15,MEM,,MIA,"W, 125-91",,14,6,7,0.857,0,0,,0,0,,1,1,2,0,1,0,0,1,12,11.1,17.0,clarkbr01
2025-03-14,MEM,,CLE,"L, 124-133",,19,5,7,0.714,0,0,,3,5,0.6,1,4,5,1,1,0,1,3,13,10.7,-6.0,clarkbr01
2025-03-12,MEM,,UTA,"W, 122-115",,19,4,7,0.571,0,0,,0,0,,2,2,4,1,3,0,0,4,8,8.8,5.0,clarkbr01
2025-04-13,PHO,@,SAC,"L, 98-109",*,28,4,7,0.571,3,6,0.5,1,2,0.5,0,3,3,3,2,0,1,1,12,11.9,-14.0,gilleco01
2025-04-11,PHO,,SAS,"W, 117-98",,22,4,13,0.308,3,9,0.333,2,2,1.0,2,5,7,2,1,1,2,1,13,9.1,-5.0,gilleco01
2025-04-09,PHO,,OKC,"L, 112-125",,23,6,9,0.667,3,6,0.5,2,2,1.0,1,5,6,4,2,0,0,0,17,20.1,4.0,gilleco01
2025-04-08,PHO,,GSW,"L, 95-133",,24,2,9,0.222,2,5,0.4,0,0,,2,1,3,4,3,0,1,2,6,6.2,-13.0,gilleco01
2025-04-06,PHO,@,NYK,"L, 98-112",,18,0,6,0.0,0,2,0.0,0,0,,2,2,4,4,3,0,0,1,0,3.2,-7.0,gilleco01
2025-04-13,PHO,@,SAC,"L, 98-109",,13,1,5,0.2,0,1,0.0,0,2,0.0,0,1,1,1,0,0,0,0,2,-0.9,2.0,washity02
2025-04-11,PHO,,SAS,"W, 117-98",,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,3.0,washity02
2025-04-09,PHO,,OKC,"L, 112-125",,2,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,4.0,washity02
2025-03-17,PHO,,TOR,"W, 129-89",,6,1,2,0.5,1,2,0.5,0,0,,0,0,0,3,0,0,0,1,3,3.7,10.0,washity02
2025-03-14,PHO,,SAC,"W, 122-106",,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2.0,washity02
2025-04-11,ATL,@,PHI,"W, 124-110",*,29,2,7,0.286,0,3,0.0,0,0,,1,7,8,1,1,1,4,5,4,-0.9,1.0,okongon01
2025-04-10,ATL,@,BRK,"W, 133-109",*,33,5,7,0.714,1,2,0.5,3,4,0.75,1,14,15,2,0,0,2,2,14,14.2,18.0,okongon01
2025-04-08,ATL,@,ORL,"L, 112-119",*,40,9,17,0.529,4,7,0.571,8,8,1.0,7,7,14,4,3,0,2,4,30,30.9,-6.0,okongon01
2025-04-06,ATL,,UTA,"W, 147-134",*,37,12,18,0.667,2,5,0.4,1,1,1.0,4,8,12,3,0,1,2,2,27,24.4,16.0,okongon01
2025-04-05,ATL,,NYK,"L, 105-121",*,27,2,4,0.5,0,2,0.0,2,4,0.5,1,4,5,2,1,0,4,4,6,1.9,-27.0,okongon01
2025-04-13,MIL,,DET,"W, 140-133 (OT)",*,47,5,10,0.5,1,4,0.25,4,6,0.667,0,3,3,7,2,2,5,1,15,13.0,5.0,bouyeja01
2025-04-10,MIL,,NOP,"W, 136-111",,6,0,1,0.0,0,1,0.0,0,0,,1,1,2,2,1,0,1,1,0,1.3,2.0,bouyeja01
2025-04-03,MIL,@,PHI,"W, 126-113",,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2.0,bouyeja01
2025-03-30,MIL,,ATL,"L, 124-145",,3,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,-2.0,bouyeja01
2025-03-05,MIL,,DAL,"W, 137-107",,5,1,1,1.0,0,0,,0,0,,0,0,0,1,1,0,1,0,2,2.4,-1.0,bouyeja01
2025-05-01,DET,,NYK,"L, 113-116",*,39,6,10,0.6,1,3,0.333,1,1,1.0,1,4,5,0,1,0,1,1,14,10.9,-23.0,harrito02
2025-04-29,DET,@,NYK,"W, 106-103",*,43,6,13,0.462,3,5,0.6,2,2,1.0,2,6,8,2,2,4,1,3,17,17.5,7.0,harrito02
2025-04-27,DET,,NYK,"L, 93-94",*,35,6,15,0.4,0,3,0.0,6,6,1.0,1,7,8,0,1,1,1,5,18,11.4,-9.0,harrito02
2025-04-24,DET,,NYK,"L, 116-118",*,32,2,9,0.222,1,3,0.333,0,0,,1,5,6,0,1,0,1,5,5,-0.3,10.0,harrito02
2025-04-21,DET,@,NYK,"W, 100-94",*,43,6,11,0.545,1,4,0.25,2,2,1.0,3,10,13,1,1,0,1,2,15,14.7,8.0,harrito02
2025-05-13,CLE,,IND,"L, 105-114",*,37,8,12,0.667,1,2,0.5,7,9,0.778,5,6,11,1,0,2,0,0,24,25.4,-14.0,mobleev01
2025-05-11,CLE,@,IND,"L, 109-129",*,27,3,7,0.429,2,4,0.5,2,2,1.0,1,4,5,0,1,0,2,2,10,6.4,-27.0,mobleev01
2025-05-09,CLE,@,IND,"W, 126-104",*,35,6,13,0.462,1,3,0.333,5,6,0.833,5,8,13,4,3,3,0,2,18,23.9,26.0,mobleev01
2025-05-04,CLE,,IND,"L, 112-121",*,36,9,13,0.692,2,5,0.4,0,0,,4,6,10,2,2,0,4,3,20,17.3,-20.0,mobleev01
2025-04-28,CLE,@,MIA,"W, 138-83",*,23,6,9,0.667,2,4,0.5,3,4,0.75,1,6,7,1,1,2,0,0,17,18.3,23.0,mobleev01
2025-04-13,WAS,@,MIA,"W, 119-118",,39,9,12,0.75,4,6,0.667,6,7,0.857,1,10,11,5,0,1,4,4,28,25.1,6.0,vukcetr01
2025-04-11,WAS,@,CHI,"L, 89-119",,26,7,14,0.5,1,5,0.2,2,2,1.0,2,1,3,2,0,2,1,3,17,12.3,-16.0,vukcetr01
2025-04-09,WAS,,PHI,"L, 103-122",,24,7,13,0.538,3,4,0.75,7,9,0.778,2,4,6,0,0,0,4,4,24,13.9,-24.0,vukcetr01
2025-04-03,WAS,,ORL,"L, 97-109",,14,3,7,0.429,1,1,1.0,0,0,,0,1,1,0,0,1,4,4,7,-1.3,-12.0,vukcetr01
2025-04-02,WAS,,SAC,"W, 116-111",,22,6,13,0.462,2,4,0.5,3,5,0.6,2,6,8,3,0,1,1,1,17,14.1,1.0,vukcetr01
2025-05-13,CLE,,IND,"L, 105-114",,19,2,3,0.667,0,1,0.0,0,0,,2,4,6,0,0,0,1,4,4,2.7,-11.0,wadede01
2025-05-11,CLE,@,IND,"L, 109-129",,11,1,2,0.5,1,2,0.5,0,0,,2,1,3,0,1,0,0,0,3,4.7,-13.0,wadede01
2025-05-09,CLE,@,IND,"W, 126-104",,14,0,2,0.0,0,2,0.0,0,0,,1,3,4,1,0,1,1,1,0,0.2,-15.0,wadede01
2025-05-06,CLE,,IND,"L, 119-120",*,30,1,4,0.25,1,4,0.25,0,0,,3,7,10,3,1,0,0,1,3,7.5,5.0,wadede01
2025-05-04,CLE,,IND,"L, 112-121",,16,0,2,0.0,0,1,0.0,0,0,,0,3,3,0,0,0,0,2,0,-1.3,-1.0,wadede01
2025-04-13,DAL,@,MEM,"L, 97-132",*,19,8,10,0.8,0,0,,4,5,0.8,5,2,7,1,1,2,2,1,20,20.6,-10.0,gaffoda01
2025-04-11,DAL,,TOR,"W, 124-102",,20,4,4,1.0,0,0,,4,6,0.667,1,6,7,1,0,1,1,3,12,11.7,-1.0,gaffoda01
2025-04-09,DAL,,LAL,"L, 97-112",,15,4,6,0.667,0,0,,2,2,1.0,2,4,6,3,0,2,0,3,10,12.3,7.0,gaffoda01
2025-04-04,DAL,@,LAC,"L, 91-114",*,19,2,5,0.4,0,0,,0,2,0.0,2,3,5,0,1,0,1,2,4,2.0,-4.0,gaffoda01
2025-04-02,DAL,,ATL,"W, 120-118",,20,5,7,0.714,0,0,,1,2,0.5,1,5,6,0,0,1,0,5,11,8.6,1.0,gaffoda01
2025-04-09,LAC,,HOU,"W, 134-117",,1,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,0.0,flowetr01
2025-04-08,LAC,,SAS,"W, 122-117",,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-7.0,flowetr01
2025-04-04,LAC,,DAL,"W, 114-91",,6,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-10.0,flowetr01
2025-04-02,LAC,,NOP,"W, 114-98",,3,0,0,,0,0,,2,2,1.0,0,0,0,0,0,0,0,0,2,2.0,-2.0,flowetr01
2025-01-20,LAC,,CHI,"L, 99-112",,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,2.0,flowetr01
2025-05-01,DET,,NYK,"L, 113-116",,24,6,13,0.462,6,13,0.462,2,2,1.0,0,2,2,2,0,0,4,2,20,10.5,17.0,beaslma01
2025-04-29,DET,@,NYK,"W, 106-103",,26,4,11,0.364,2,7,0.286,0,0,,0,1,1,0,0,0,1,0,10,3.2,-15.0,beaslma01
2025-04-27,DET,,NYK,"L, 93-94",,26,5,12,0.417,3,9,0.333,0,0,,0,5,5,1,1,0,0,1,13,9.4,-1.0,beaslma01
2025-04-24,DET,,NYK,"L, 116-118",,23,4,14,0.286,2,10,0.2,2,2,1.0,0,2,2,1,0,0,0,3,12,3.9,-13.0,beaslma01
2025-04-21,DET,@,NYK,"W, 100-94",,30,2,9,0.222,1,8,0.125,4,4,1.0,0,1,1,1,0,0,0,2,9,3.7,7.0,beaslma01
2025-04-13,DET,@,MIL,"L, 133-140 (OT)",*,43,7,19,0.368,1,6,0.167,3,3,1.0,0,1,1,10,2,0,3,1,18,13.4,-11.0,sassema01
2025-04-07,DET,,SAC,"L, 117-127",,10,3,5,0.6,1,2,0.5,1,1,1.0,1,0,1,3,0,0,0,3,8,7.3,8.0,sassema01
2025-04-05,DET,,MEM,"L, 103-109",,15,3,8,0.375,1,3,0.333,0,0,,0,1,1,2,2,0,0,1,7,5.9,-5.0,sassema01
2025-04-04,DET,@,TOR,"W, 117-105",,20,3,6,0.5,1,3,0.333,3,4,0.75,1,3,4,1,1,0,4,3,10,4.7,-2.0,sassema01
2025-03-30,DET,@,MIN,"L, 104-123",,6,1,3,0.333,1,2,0.5,0,0,,0,1,1,3,0,0,1,0,3,2.7,-1.0,sassema01
2025-04-13,DAL,@,MEM,"L, 97-132",,36,1,10,0.1,1,6,0.167,5,5,1.0,0,2,2,7,1,0,3,2,8,4.1,-38.0,dinwisp01
2025-04-09,DAL,,LAL,"L, 97-112",,29,1,1,1.0,1,1,1.0,2,2,1.0,0,3,3,4,0,0,2,0,5,6.4,0.0,dinwisp01
2025-04-05,DAL,@,LAC,"L, 104-135",*,33,1,11,0.091,1,5,0.2,5,6,0.833,2,4,6,9,0,0,1,3,8,7.0,-24.0,dinwisp01
2025-04-04,DAL,@,LAC,"L, 91-114",*,29,7,13,0.538,2,6,0.333,2,3,0.667,0,3,3,4,0,0,1,1,18,13.6,-20.0,dinwisp01
2025-04-02,DAL,,ATL,"W, 120-118",*,33,5,11,0.455,2,5,0.4,2,2,1.0,0,4,4,10,2,0,3,1,14,15.1,-1.0,dinwisp01
2025-04-04,LAC,,DAL,"W, 114-91",,3,2,2,1.0,2,2,1.0,0,0,,0,2,2,0,0,0,0,2,6,5.2,-3.0,baldwpa01
2025-04-02,LAC,,NOP,"W, 114-98",,3,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,1.0,-2.0,baldwpa01
2025-01-30,WAS,,LAL,"L, 96-134",,7,1,2,0.5,1,2,0.5,0,0,,0,2,2,0,0,0,0,0,3,2.6,2.0,baldwpa01
2025-01-29,WAS,,TOR,"L, 82-106",,6,0,1,0.0,0,1,0.0,0,0,,0,3,3,1,1,0,2,0,0,-0.1,5.0,baldwpa01
2025-01-27,WAS,@,DAL,"L, 108-130",,9,1,3,0.333,1,1,1.0,0,0,,1,1,2,0,0,0,0,0,3,2.3,6.0,baldwpa01
2025-04-29,ORL,@,BOS,"L, 89-120",,19,1,6,0.167,0,4,0.0,1,2,0.5,1,2,3,1,0,1,1,3,3,-0.7,-21.0,anthoco01
2025-04-27,ORL,,BOS,"L, 98-107",,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-1.8,-3.0,anthoco01
2025-04-25,ORL,,BOS,"W, 95-93",,14,2,4,0.5,0,1,0.0,0,0,,2,2,4,2,0,0,5,4,4,-1.2,15.0,anthoco01
2025-04-23,ORL,@,BOS,"L, 100-109",,5,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-2.5,-3.0,anthoco01
2025-04-20,ORL,@,BOS,"L, 86-103",,10,1,3,0.333,0,1,0.0,2,2,1.0,0,0,0,3,0,0,1,1,4,3.0,-1.0,anthoco01
2025-04-13,ATL,,ORL,"W, 117-105",*,10,2,5,0.4,2,4,0.5,0,0,,0,2,2,0,0,1,2,0,6,2.6,0.0,risacza01
2025-04-11,ATL,@,PHI,"W, 124-110",*,26,5,9,0.556,0,2,0.0,2,2,1.0,0,3,3,0,0,0,1,0,12,7.6,1.0,risacza01
2025-04-10,ATL,@,BRK,"W, 133-109",*,35,15,20,0.75,6,11,0.545,2,5,0.4,0,4,4,2,2,1,1,5,38,31.1,28.0,risacza01
2025-04-08,ATL,@,ORL,"L, 112-119",*,16,3,6,0.5,2,3,0.667,0,1,0.0,0,1,1,1,0,0,0,3,8,4.4,1.0,risacza01
2025-04-06,ATL,,UTA,"W, 147-134",*,22,6,12,0.5,2,5,0.4,2,2,1.0,0,2,2,2,0,0,0,4,16,10.4,3.0,risacza01
2025-04-13,NOP,,OKC,"L, 100-115",*,39,5,10,0.5,1,4,0.25,4,5,0.8,1,5,6,2,2,1,2,3,15,12.7,-6.0,brookke02
2025-04-11,NOP,,MIA,"L, 104-153",*,36,5,16,0.313,1,5,0.2,3,4,0.75,2,1,3,1,2,1,1,3,14,7.3,-56.0,brookke02
2025-04-10,NOP,@,MIL,"L, 111-136",*,32,7,13,0.538,4,8,0.5,2,4,0.5,2,4,6,0,0,0,1,2,20,13.7,-22.0,brookke02
2025-04-08,NOP,@,BRK,"L, 114-119",,23,4,6,0.667,1,2,0.5,5,5,1.0,0,5,5,0,0,1,1,3,14,11.4,8.0,brookke02
2025-04-06,NOP,,MIL,"L, 107-111",*,32,5,11,0.455,1,3,0.333,2,2,1.0,1,9,10,1,0,1,0,0,13,12.1,3.0,brookke02
2025-04-03,BRK,,MIN,"L, 90-105",*,13,0,6,0.0,0,4,0.0,0,0,,0,0,0,1,0,0,2,2,0,-6.3,1.0,russeda01
2025-03-31,BRK,@,DAL,"W, 113-109",*,31,5,10,0.5,4,7,0.571,4,5,0.8,1,4,5,11,2,1,1,1,18,23.5,4.0,russeda01
2025-03-28,BRK,,LAC,"L, 100-132",*,19,2,7,0.286,1,3,0.333,0,0,,1,1,2,2,2,0,1,1,5,3.9,-21.0,russeda01
2025-03-26,BRK,,TOR,"L, 86-116",*,25,2,8,0.25,1,7,0.143,0,0,,0,5,5,2,0,0,4,2,5,-1.7,-21.0,russeda01
2025-03-20,BRK,@,IND,"L, 99-105 (OT)",*,32,7,22,0.318,3,12,0.25,5,6,0.833,0,1,1,6,1,0,1,4,22,11.9,-2.0,russeda01
2025-04-13,CHO,@,BOS,"L, 86-93",,25,4,9,0.444,0,1,0.0,2,4,0.5,4,5,9,0,2,1,3,2,10,7.7,4.0,diabamo01
2025-04-08,CHO,,MEM,"L, 100-124",,17,5,6,0.833,0,1,0.0,0,0,,1,1,2,2,0,1,0,1,10,10.5,4.0,diabamo01
2025-04-06,CHO,,CHI,"L, 117-131",,23,3,6,0.5,0,0,,2,3,0.667,1,6,7,0,2,0,0,2,8,8.3,1.0,diabamo01
2025-04-04,CHO,,SAC,"L, 102-125",,23,6,9,0.667,0,0,,3,4,0.75,3,8,11,0,0,0,2,4,15,11.6,-1.0,diabamo01
2025-04-02,CHO,@,IND,"L, 105-119",,13,3,3,1.0,0,0,,2,2,1.0,1,2,3,0,1,0,0,1,8,9.0,-3.0,diabamo01
2025-05-11,CLE,@,IND,"L, 109-129",,10,2,4,0.5,0,1,0.0,0,0,,1,1,2,4,1,0,0,0,4,6.8,14.0,portecr01
2025-05-09,CLE,@,IND,"W, 126-104",,3,1,1,1.0,0,0,,0,0,,0,1,1,0,0,0,0,0,2,2.0,-1.0,portecr01
2025-05-06,CLE,,IND,"L, 119-120",,4,1,2,0.5,0,1,0.0,0,0,,0,0,0,0,1,1,0,0,2,2.7,-4.0,portecr01
2025-04-28,CLE,@,MIA,"W, 138-83",,12,2,4,0.5,0,1,0.0,0,0,,1,1,2,4,0,1,1,2,4,4.7,7.0,portecr01
2025-04-26,CLE,@,MIA,"W, 124-87",,5,0,0,,0,0,,0,0,,0,0,0,1,1,0,1,0,0,0.7,8.0,portecr01
2025-03-29,BRK,@,WAS,"W, 115-112",*,24,5,10,0.5,1,5,0.2,7,7,1.0,2,7,9,7,0,0,1,1,18,20.0,7.0,johnsca02
2025-03-28,BRK,,LAC,"L, 100-132",*,20,3,8,0.375,1,5,0.2,4,4,1.0,0,0,0,6,1,0,1,1,11,10.4,-18.0,johnsca02
2025-03-24,BRK,,DAL,"L, 101-120",*,30,6,13,0.462,1,7,0.143,4,4,1.0,1,1,2,8,0,0,6,0,17,10.9,-9.0,johnsca02
2025-03-22,BRK,@,IND,"L, 103-108",*,37,8,17,0.471,3,7,0.429,1,1,1.0,1,8,9,5,1,0,2,2,20,16.1,-5.0,johnsca02
2025-03-18,BRK,@,BOS,"L, 96-104",*,29,4,9,0.444,1,5,0.2,2,3,0.667,1,1,2,4,2,1,0,2,11,11.6,-10.0,johnsca02
2025-04-11,CHO,@,BOS,"L, 94-130",*,17,3,7,0.429,2,5,0.4,1,1,1.0,0,4,4,4,0,0,0,0,9,9.3,-5.0,smithni01
2025-04-09,CHO,@,TOR,"L, 96-126",*,37,8,13,0.615,6,9,0.667,6,6,1.0,0,6,6,10,0,0,2,1,28,28.5,-19.0,smithni01
2025-04-08,CHO,,MEM,"L, 100-124",,14,3,6,0.5,2,3,0.667,0,0,,0,2,2,2,0,0,1,1,8,5.6,-2.0,smithni01
2025-04-06,CHO,,CHI,"L, 117-131",,22,3,12,0.25,0,7,0.0,2,2,1.0,0,2,2,4,0,0,0,3,8,3.0,-13.0,smithni01
2025-03-31,CHO,,UTA,"W, 110-106",,20,1,6,0.167,1,5,0.2,0,0,,0,0,0,5,0,0,3,3,3,-1.5,-11.0,smithni01
2025-05-16,BOS,@,NYK,"L, 81-119",*,21,2,3,0.667,0,0,,1,1,1.0,2,3,5,1,0,1,2,2,5,4.6,-16.0,kornelu01
2025-05-14,BOS,,NYK,"W, 127-102",,26,5,5,1.0,0,0,,0,0,,2,7,9,1,1,7,0,4,10,17.0,20.0,kornelu01
2025-05-12,BOS,@,NYK,"L, 113-121",,8,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2.0,kornelu01
2025-05-10,BOS,@,NYK,"W, 115-93",,10,2,2,1.0,0,0,,2,2,1.0,2,0,2,0,0,1,0,4,6,5.9,6.0,kornelu01
2025-05-07,BOS,,NYK,"L, 90-91",,18,3,4,0.75,0,0,,0,0,,0,8,8,0,0,1,0,1,6,7.1,11.0,kornelu01
2025-05-02,HOU,@,GSW,"W, 115-107",,6,1,2,0.5,1,1,1.0,0,0,,1,0,1,0,0,0,0,1,3,2.3,-8.0,holidaa01
2025-04-30,HOU,,GSW,"W, 131-116",,16,3,6,0.5,1,3,0.333,2,4,0.5,0,0,0,2,0,0,1,1,9,5.2,-6.0,holidaa01
2025-04-23,HOU,,GSW,"W, 109-94",,5,0,2,0.0,0,1,0.0,0,0,,0,1,1,1,0,0,0,1,0,-0.8,-1.0,holidaa01
2025-04-13,HOU,,DEN,"L, 111-126",,9,2,4,0.5,2,4,0.5,0,0,,0,0,0,2,0,0,0,2,6,4.6,3.0,holidaa01
2025-04-11,HOU,@,LAL,"L, 109-140",,24,4,7,0.571,2,5,0.4,1,1,1.0,0,2,2,4,0,1,2,1,11,9.4,-16.0,holidaa01
2025-05-18,DEN,@,OKC,"L, 93-125",*,33,7,14,0.5,2,9,0.222,3,4,0.75,2,2,4,3,1,0,2,5,19,12.7,-28.0,braunch01
2025-05-15,DEN,,OKC,"W, 119-107",*,39,8,14,0.571,3,6,0.5,4,4,1.0,2,9,11,5,3,1,2,4,23,24.1,14.0,braunch01
2025-05-13,DEN,@,OKC,"L, 105-112",*,43,3,12,0.25,2,8,0.25,0,0,,1,6,7,3,1,2,1,1,8,6.4,-11.0,braunch01
2025-05-11,DEN,,OKC,"L, 87-92",*,44,4,11,0.364,2,9,0.222,7,8,0.875,1,3,4,2,3,1,1,4,17,14.6,3.0,braunch01
2025-05-09,DEN,,OKC,"W, 113-104 (OT)",*,43,3,8,0.375,2,6,0.333,0,0,,0,7,7,1,0,2,1,5,8,4.8,6.0,braunch01
2025-04-08,MEM,@,CHO,"W, 124-100",*,11,1,4,0.25,0,3,0.0,1,2,0.5,0,5,5,2,1,0,0,1,3,3.7,21.0,wellsja01
2025-04-05,MEM,@,DET,"W, 109-103",*,38,1,8,0.125,1,5,0.2,4,4,1.0,2,1,3,1,1,0,1,0,7,4.2,15.0,wellsja01
2025-04-03,MEM,@,MIA,"W, 110-108",*,26,5,7,0.714,2,4,0.5,1,2,0.5,2,5,7,3,0,0,1,1,13,13.3,4.0,wellsja01
2025-04-01,MEM,,GSW,"L, 125-134",*,30,2,5,0.4,1,4,0.25,0,0,,1,3,4,1,1,0,0,4,5,4.0,3.0,wellsja01
2025-03-31,MEM,,BOS,"L, 103-117",*,26,4,8,0.5,2,6,0.333,0,0,,2,2,4,2,0,0,0,0,10,9.4,-14.0,wellsja01
2025-04-13,NOP,,OKC,"L, 100-115",*,34,5,16,0.313,1,9,0.111,3,3,1.0,0,3,3,4,2,0,6,0,14,4.5,-6.0,alvarjo01
2025-04-11,NOP,,MIA,"L, 104-153",*,23,5,14,0.357,3,9,0.333,1,1,1.0,1,2,3,0,0,0,1,1,14,6.1,-38.0,alvarjo01
2025-04-08,NOP,@,BRK,"L, 114-119",*,23,4,11,0.364,3,7,0.429,5,6,0.833,0,1,1,4,2,1,4,2,16,10.5,-25.0,alvarjo01
2025-04-04,NOP,@,LAL,"L, 108-124",*,28,10,21,0.476,6,10,0.6,1,3,0.333,1,3,4,5,0,0,4,0,27,16.6,-8.0,alvarjo01
2025-04-02,NOP,@,LAC,"L, 98-114",*,27,7,16,0.438,0,5,0.0,3,3,1.0,1,1,2,10,1,0,4,2,17,12.8,-5.0,alvarjo01
2025-04-08,NOP,@,BRK,"L, 114-119",*,22,1,5,0.2,0,1,0.0,6,8,0.75,1,0,1,3,0,1,0,3,8,6.4,-21.0,olynyke01
2025-04-04,NOP,@,LAL,"L, 108-124",*,22,4,8,0.5,0,1,0.0,4,6,0.667,2,1,3,2,0,1,2,4,12,7.4,-15.0,olynyke01
2025-04-02,NOP,@,LAC,"L, 98-114",*,26,4,7,0.571,2,2,1.0,2,4,0.5,1,3,4,3,1,0,1,1,12,11.2,0.0,olynyke01
2025-03-30,NOP,,CHO,"W, 98-94",*,20,5,9,0.556,0,0,,3,4,0.75,3,3,6,2,2,0,3,2,13,10.9,-4.0,olynyke01
2025-03-28,NOP,,GSW,"L, 95-111",*,29,0,7,0.0,0,2,0.0,6,6,1.0,2,4,6,2,2,0,2,6,6,2.7,-3.0,olynyke01
2025-04-13,BRK,,NYK,"L, 105-113",,17,1,3,0.333,1,3,0.333,2,2,1.0,0,0,0,1,0,0,0,1,5,3.6,-7.0,etienty01
2025-04-11,BRK,@,MIN,"L, 91-117",,11,1,4,0.25,1,4,0.25,0,0,,1,0,1,0,0,0,2,2,3,-1.5,-20.0,etienty01
2025-04-10,BRK,,ATL,"L, 109-133",,30,5,14,0.357,4,12,0.333,2,2,1.0,1,0,1,2,1,0,1,5,16,8.3,-15.0,etienty01
2025-04-08,BRK,,NOP,"W, 119-114",,26,3,9,0.333,3,9,0.333,2,2,1.0,0,1,1,1,0,0,2,3,11,3.7,-16.0,etienty01
2025-04-06,BRK,,TOR,"L, 109-120",,32,2,7,0.286,1,6,0.167,2,4,0.5,1,3,4,2,0,1,3,2,7,2.0,-2.0,etienty01
2025-04-09,SAS,@,GSW,"W, 114-111",*,28,4,11,0.364,3,9,0.333,0,0,,1,4,5,3,1,0,2,2,11,7.1,-9.0,vassede01
2025-04-08,SAS,@,LAC,"L, 117-122",*,25,3,8,0.375,1,5,0.2,0,1,0.0,0,1,1,2,2,0,3,1,7,2.5,-12.0,vassede01
2025-04-06,SAS,@,POR,"L, 109-120",*,32,8,16,0.5,3,7,0.429,2,3,0.667,2,5,7,2,3,0,4,3,21,14.7,-5.0,vassede01
2025-04-04,SAS,,CLE,"L, 113-114",*,36,9,18,0.5,6,10,0.6,0,0,,0,4,4,3,4,0,1,1,24,20.9,15.0,vassede01
2025-04-01,SAS,,ORL,"L, 105-116",*,33,4,11,0.364,1,7,0.143,2,2,1.0,0,4,4,0,0,0,0,2,11,5.3,0.0,vassede01
2025-04-13,SAS,,TOR,"W, 125-118",,17,4,4,1.0,1,1,1.0,2,2,1.0,1,2,3,0,1,0,0,3,11,10.9,9.0,branhma01
2025-04-11,SAS,@,PHO,"L, 98-117",,23,6,17,0.353,2,4,0.5,1,2,0.5,0,2,2,2,1,0,1,3,15,5.9,-4.0,branhma01
2025-04-08,SAS,@,LAC,"L, 117-122",,4,4,5,0.8,1,2,0.5,0,0,,0,0,0,0,0,0,0,0,9,7.1,13.0,branhma01
2025-04-06,SAS,@,POR,"L, 109-120",,23,7,14,0.5,3,6,0.5,0,0,,2,2,4,2,0,0,2,1,17,11.0,3.0,branhma01
2025-04-02,SAS,@,DEN,"W, 113-106",,20,6,15,0.4,1,6,0.167,0,0,,0,1,1,2,1,0,0,3,13,6.4,-1.0,branhma01
2024-12-13,PHI,,IND,"L, 107-121",,29,2,6,0.333,1,2,0.5,0,0,,0,1,1,3,0,0,2,5,5,0.0,-10.0,mccaija01
2024-12-08,PHI,@,CHI,"W, 108-100",,28,4,10,0.4,3,7,0.429,0,0,,0,0,0,4,3,0,0,0,11,11.4,17.0,mccaija01
2024-12-06,PHI,,ORL,"W, 102-94",,21,3,8,0.375,1,4,0.25,0,0,,1,1,2,2,0,0,4,2,7,0.2,3.0,mccaija01
2024-12-04,PHI,,ORL,"L, 102-106",*,39,10,17,0.588,3,6,0.5,1,3,0.333,1,6,7,3,0,0,4,5,24,13.9,6.0,mccaija01
2024-12-03,PHI,@,CHO,"W, 110-104",,22,7,10,0.7,3,4,0.75,0,0,,1,0,1,2,2,0,2,0,17,14.9,7.0,mccaija01
2025-05-18,DEN,@,OKC,"L, 93-125",,22,2,7,0.286,2,5,0.4,0,0,,1,4,5,2,0,0,4,3,6,0.0,-34.0,westbru01
2025-05-15,DEN,,OKC,"W, 119-107",,17,3,8,0.375,0,2,0.0,2,4,0.5,3,0,3,0,0,1,4,0,8,1.6,-9.0,westbru01
2025-05-13,DEN,@,OKC,"L, 105-112",,20,1,7,0.143,0,3,0.0,2,2,1.0,1,3,4,3,1,0,2,3,4,1.0,-1.0,westbru01
2025-05-11,DEN,,OKC,"L, 87-92",,27,2,12,0.167,2,9,0.222,0,0,,2,1,3,1,1,0,1,6,6,-1.6,-20.0,westbru01
2025-05-09,DEN,,OKC,"W, 113-104 (OT)",,22,3,8,0.375,1,4,0.25,1,2,0.5,0,1,1,4,2,0,0,4,8,6.7,-2.0,westbru01
