Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,player_id,3P%
2001-02,25.0,SEA,NBA,SF,4.0,0.0,60.0,1.8,4.8,0.375,0.0,0.0,1.8,4.8,0.375,0.375,0.6,0.6,1.0,1.2,7.2,8.4,2.4,0.0,2.4,1.2,4.8,4.2,,sesayan01,
2011-12,21.0,PHI,NBA,C,1.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,24.0,0.5,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,,vucevni01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vucevni01,
2018-19,28.0,ORL,NBA,C,5.0,5.0,147.0,5.1,14.2,0.362,0.7,3.2,4.4,11.0,0.4,0.388,2.7,3.4,0.786,2.2,7.6,9.8,3.7,0.5,1.2,3.2,2.9,13.7,,vucevni01,0.231
2019-20,29.0,ORL,NBA,C,5.0,5.0,185.0,10.9,21.6,0.505,3.5,8.6,7.4,13.0,0.567,0.586,1.9,2.1,0.909,1.8,9.0,10.7,3.9,0.8,0.6,2.5,2.5,27.2,,vucevni01,0.409
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vucevni01,
2021-22,31.0,CHI,NBA,C,5.0,5.0,181.0,8.0,18.1,0.44,2.6,8.4,5.4,9.7,0.551,0.511,0.8,1.0,0.8,2.8,9.5,12.3,3.2,0.4,1.2,1.6,2.8,19.3,,vucevni01,0.31
1975-76,29.0,CLE,NBA,SG,13.0,,379.0,6.7,15.6,0.433,,,,,,,2.1,2.4,0.88,1.0,3.0,4.1,2.8,1.0,0.3,,3.9,15.6,,smithbi02,
1976-77,30.0,CLE,NBA,SF,3.0,,57.0,5.7,24.6,0.231,,,,,,,1.9,1.9,1.0,1.9,3.2,5.1,2.5,1.9,0.6,,3.2,13.3,,smithbi02,
1977-78,31.0,CLE,NBA,SG,2.0,,34.0,8.5,13.8,0.615,,,,,,,0.0,0.0,,2.1,1.1,3.2,1.1,0.0,0.0,1.1,2.1,16.9,,smithbi02,
2003-04,23.0,NYK,NBA,SF,3.0,0.0,17.0,0.0,10.6,0.0,0.0,6.4,0.0,4.2,0.0,0.0,0.0,0.0,,0.0,4.2,4.2,4.2,0.0,2.1,0.0,4.2,0.0,,johnsde03,0.0
2004-05,24.0,DEN,NBA,SG,4.0,2.0,78.0,5.1,9.2,0.55,1.8,5.1,3.2,4.2,0.778,0.65,1.4,1.4,1.0,1.4,2.3,3.7,1.4,0.9,0.9,0.0,4.2,13.4,,johnsde03,0.364
2005-06,25.0,DEN,NBA,SG,3.0,0.0,34.0,3.2,13.8,0.231,1.1,10.6,2.1,3.2,0.667,0.269,0.0,0.0,,2.1,8.5,10.6,2.1,0.0,1.1,1.1,1.1,7.4,,johnsde03,0.1
2010-11,25.0,MEM,NBA,SF,13.0,11.0,256.0,6.0,13.5,0.448,0.4,1.7,5.6,11.8,0.476,0.464,1.3,2.1,0.6,1.0,3.2,4.2,0.3,0.8,0.4,1.1,2.5,13.8,,youngsa01,0.25
2011-12,26.0,PHI,NBA,SF,2.0,0.0,4.0,0.0,18.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,youngsa01,0.0
2012-13,27.0,IND,NBA,SG,15.0,0.0,130.0,2.5,6.6,0.375,0.6,2.8,1.9,3.9,0.5,0.417,1.7,2.2,0.75,3.0,5.0,8.0,1.1,1.1,0.3,1.9,4.7,7.2,,youngsa01,0.2
2009-10,23.0,SAS,NBA,SG,6.0,0.0,15.0,2.4,7.2,0.333,2.4,7.2,0.0,0.0,,0.5,2.4,2.4,1.0,0.0,4.8,4.8,4.8,2.4,0.0,4.8,2.4,9.6,,templga01,0.333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,templga01,
2013-14,27.0,WAS,NBA,SG,10.0,0.0,9.0,8.0,8.0,1.0,4.0,4.0,4.0,4.0,1.0,1.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,20.0,,templga01,1.0
2014-15,28.0,WAS,NBA,SG,4.0,0.0,26.0,1.4,8.3,0.167,0.0,4.2,1.4,4.2,0.333,0.167,6.9,11.1,0.625,1.4,2.8,4.2,1.4,2.8,0.0,4.2,5.5,9.7,,templga01,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,templga01,
2018-19,32.0,LAC,NBA,SG,6.0,0.0,63.0,1.7,6.3,0.273,0.6,4.0,1.1,2.3,0.5,0.318,4.0,5.7,0.7,0.6,3.4,4.0,1.1,1.7,0.6,1.1,4.6,8.0,,templga01,0.143
2019-20,33.0,BRK,NBA,SG,4.0,4.0,137.0,4.5,12.9,0.347,2.4,9.5,2.1,3.4,0.615,0.439,1.3,1.6,0.833,0.0,2.9,2.9,2.1,0.8,0.3,1.6,3.2,12.6,,templga01,0.25
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,templga01,
2021-22,35.0,NOP,NBA,SG,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,templga01,
1994-95,24.0,LAL,NBA,PF,3.0,0.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,harvean01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,harvean01,
2000-01,30.0,POR,NBA,PF,2.0,0.0,14.0,0.0,2.6,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,,2.6,12.9,15.4,0.0,0.0,0.0,2.6,10.3,0.0,,harvean01,
2008-09,24.0,POR,NBA,SF,6.0,0.0,170.0,4.4,14.0,0.318,0.8,3.4,3.6,10.6,0.34,0.348,1.7,2.5,0.667,0.4,3.4,3.8,0.6,1.1,0.8,1.1,2.1,11.4,,outlatr01,0.25
2007-08,23.0,HOU,NBA,PG,6.0,0.0,50.0,5.8,18.0,0.32,0.0,7.2,5.8,10.8,0.533,0.32,6.5,7.9,0.818,0.0,4.3,4.3,2.2,0.0,0.0,2.2,7.9,18.0,,brookaa01,0.0
2008-09,24.0,HOU,NBA,PG,13.0,13.0,444.0,6.2,13.8,0.453,2.2,5.2,4.1,8.6,0.472,0.532,3.0,3.7,0.804,0.3,2.4,2.8,3.6,0.4,0.2,2.4,2.4,17.7,,brookaa01,0.422
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brookaa01,
2012-13,28.0,HOU,NBA,PG,6.0,0.0,67.0,7.0,18.3,0.382,0.5,4.8,6.4,13.4,0.48,0.397,1.6,2.7,0.6,1.6,3.2,4.8,5.9,0.5,0.5,3.2,1.6,16.1,,brookaa01,0.111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brookaa01,
2014-15,30.0,CHI,NBA,PG,12.0,0.0,132.0,5.7,16.6,0.344,2.2,7.1,3.5,9.5,0.371,0.41,1.1,1.9,0.571,0.8,4.1,4.9,3.0,0.8,0.3,2.5,4.4,14.7,,brookaa01,0.308
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,brookaa01,
2016-17,32.0,IND,NBA,PG,1.0,0.0,7.0,10.3,15.4,0.667,5.1,10.3,5.1,5.1,1.0,0.833,0.0,0.0,,0.0,5.1,5.1,5.1,0.0,0.0,5.1,0.0,25.7,,brookaa01,0.5
2017-18,33.0,MIN,NBA,PG,2.0,0.0,3.0,24.0,36.0,0.667,0.0,12.0,24.0,24.0,1.0,0.667,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,,brookaa01,0.0
1975-76,22.0,MIL,NBA,SF,3.0,,67.0,4.8,10.7,0.45,,,0.0,0.0,0.45,0.45,3.8,5.9,0.636,2.1,3.8,5.9,2.7,0.5,0.0,,5.4,13.4,,bridgju01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bridgju01,
1977-78,24.0,MIL,NBA,SF,9.0,,178.0,8.9,18.4,0.484,,,0.0,0.0,0.484,0.484,1.2,1.6,0.75,1.2,2.4,3.6,2.2,1.8,0.4,1.6,6.3,19.0,,bridgju01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bridgju01,
1979-80,26.0,MIL,NBA,SF,5.0,,124.0,5.8,16.3,0.357,0.0,0.3,5.8,16.0,0.364,0.357,3.2,4.4,0.733,1.2,4.4,5.5,4.9,1.5,0.6,4.1,4.9,14.8,,bridgju01,0.0
1980-81,27.0,MIL,NBA,SF,7.0,,183.0,8.3,17.9,0.462,0.2,0.2,8.1,17.7,0.456,0.467,2.6,3.1,0.813,1.2,1.8,3.0,4.5,1.2,0.0,2.2,5.3,19.3,,bridgju01,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bridgju01,
1982-83,29.0,MIL,NBA,SF,9.0,,308.0,7.1,15.2,0.469,0.2,0.6,6.9,14.6,0.472,0.477,3.3,3.5,0.933,2.5,2.8,5.3,3.3,1.2,0.2,2.2,3.0,17.8,,bridgju01,0.4
1983-84,30.0,MIL,NBA,SF,16.0,,499.0,6.3,13.9,0.456,0.1,0.6,6.3,13.3,0.473,0.459,3.8,4.7,0.815,0.9,3.8,4.6,3.2,0.4,0.4,1.6,2.7,16.6,,bridgju01,0.111
1997-98,26.0,SEA,NBA,C,10.0,10.0,371.0,6.9,13.0,0.53,0.0,0.0,6.9,13.0,0.53,0.53,1.6,3.7,0.421,4.0,5.1,9.1,1.7,1.7,1.5,2.1,3.7,15.3,,bakervi01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bakervi01,
1999-00,28.0,SEA,NBA,C,5.0,4.0,177.0,6.1,15.3,0.4,0.0,0.2,6.1,15.1,0.405,0.4,2.0,3.5,0.588,3.3,4.5,7.7,2.0,1.0,0.4,3.3,3.9,14.2,,bakervi01,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bakervi01,
2001-02,30.0,SEA,NBA,C,5.0,4.0,144.0,7.2,14.5,0.5,0.2,0.2,7.0,14.2,0.491,0.509,1.7,2.3,0.778,2.7,3.5,6.2,1.0,0.7,1.5,1.0,5.7,16.5,,bakervi01,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bakervi01,
2003-04,32.0,NYK,NBA,PF,4.0,0.0,57.0,5.1,8.8,0.571,0.0,0.0,5.1,8.8,0.571,0.571,3.8,5.7,0.667,3.8,3.8,7.6,0.6,1.9,1.3,1.3,5.1,13.9,,bakervi01,
2004-05,24.0,PHI,NBA,PF,2.0,0.0,4.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,,0.0,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,,davisjo02,0.0
1995-96,21.0,PHO,NBA,SG,3.0,0.0,36.0,9.0,14.0,0.643,2.0,3.0,7.0,11.0,0.636,0.714,4.0,5.0,0.8,3.0,4.0,7.0,4.0,2.0,1.0,4.0,6.0,24.0,,carrch01,0.667
1996-97,22.0,MIN,NBA,SG,1.0,0.0,8.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,,0.0,0.0,0.0,,0.0,9.0,9.0,4.5,0.0,0.0,4.5,0.0,0.0,,carrch01,0.0
2006-07,20.0,CLE,NBA,PG,20.0,2.0,402.0,4.5,10.4,0.431,2.4,5.9,2.1,4.5,0.46,0.547,3.4,3.9,0.884,0.8,2.1,2.9,1.9,1.1,0.4,0.8,3.0,14.8,,gibsoda01,0.409
2007-08,21.0,CLE,NBA,PG,11.0,0.0,284.0,4.4,9.9,0.449,2.4,5.3,2.0,4.6,0.444,0.571,1.3,1.8,0.714,0.5,1.9,2.4,3.4,0.9,0.3,1.9,2.3,12.5,,gibsoda01,0.452
2008-09,22.0,CLE,NBA,PG,14.0,0.0,172.0,2.7,8.4,0.325,2.1,5.9,0.6,2.5,0.25,0.45,2.3,2.3,1.0,0.2,1.3,1.5,1.3,0.2,0.6,1.5,3.8,9.8,,gibsoda01,0.357
2009-10,23.0,CLE,NBA,PG,5.0,0.0,23.0,3.1,11.0,0.286,1.6,6.3,1.6,4.7,0.333,0.357,3.1,3.1,1.0,0.0,4.7,4.7,1.6,0.0,0.0,3.1,4.7,11.0,,gibsoda01,0.25
2019-20,28.0,DAL,NBA,PF,6.0,6.0,203.0,2.3,6.9,0.333,0.9,4.6,1.4,2.3,0.615,0.397,1.6,2.1,0.75,1.8,5.1,6.9,1.6,0.4,1.2,0.7,3.5,7.1,,klebima01,0.192
2020-21,29.0,DAL,NBA,PF,7.0,4.0,187.0,2.3,5.8,0.4,1.5,3.9,0.8,1.9,0.4,0.533,1.0,1.3,0.714,1.0,3.9,4.8,1.9,0.6,0.0,0.2,3.7,7.1,,klebima01,0.4
2021-22,30.0,DAL,NBA,PF,18.0,0.0,457.0,4.3,8.4,0.509,2.7,6.1,1.6,2.2,0.714,0.67,1.2,1.7,0.714,1.2,5.3,6.5,1.6,0.3,1.2,0.9,3.9,12.4,,klebima01,0.436
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,klebima01,
2023-24,32.0,DAL,NBA,C,13.0,0.0,219.0,2.6,6.4,0.41,2.0,4.6,0.7,1.8,0.364,0.564,0.7,1.0,0.667,0.7,3.5,4.1,2.1,0.5,0.7,0.8,3.3,7.9,,klebima01,0.429
2024-25,33.0,LAL,NBA,PF,1.0,0.0,5.0,0.0,7.2,0.0,0.0,7.2,0.0,0.0,,0.0,14.4,14.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,7.2,14.4,,klebima01,0.0
2000-01,19.0,UTA,NBA,SG,1.0,0.0,8.0,4.5,9.0,0.5,0.0,0.0,4.5,9.0,0.5,0.5,0.0,0.0,,0.0,4.5,4.5,0.0,0.0,0.0,4.5,0.0,9.0,,stevede01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stevede01,
2002-03,21.0,UTA,NBA,SG,4.0,0.0,37.0,5.8,14.6,0.4,0.0,1.9,5.8,12.6,0.462,0.4,5.8,5.8,1.0,1.9,4.9,6.8,3.9,1.0,0.0,0.0,2.9,17.5,,stevede01,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stevede01,
2006-07,25.0,WAS,NBA,SG,4.0,4.0,122.0,2.7,13.6,0.196,0.9,5.6,1.8,8.0,0.222,0.228,0.9,2.1,0.429,0.6,2.4,3.0,2.1,0.6,0.9,0.9,1.2,7.1,,stevede01,0.158
2007-08,26.0,WAS,NBA,SG,6.0,6.0,196.0,4.0,11.0,0.367,2.6,6.6,1.5,4.4,0.333,0.483,2.9,3.3,0.889,0.4,2.0,2.4,3.3,1.1,0.0,1.7,2.0,13.6,,stevede01,0.389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stevede01,
2009-10,28.0,DAL,NBA,SG,2.0,0.0,6.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,stevede01,0.0
2010-11,29.0,DAL,NBA,SG,21.0,18.0,332.0,3.1,9.0,0.349,2.9,7.4,0.2,1.6,0.133,0.512,1.0,1.3,0.75,0.1,2.0,2.1,1.3,1.2,0.2,1.1,4.3,10.2,,stevede01,0.397
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stevede01,
2012-13,31.0,ATL,NBA,SG,4.0,0.0,45.0,2.4,4.0,0.6,2.4,4.0,0.0,0.0,,0.9,0.0,0.0,,2.4,5.6,8.0,0.8,0.0,0.0,1.6,4.0,7.2,,stevede01,0.6
1986-87,22.0,POR,NBA,C,4.0,0.0,53.0,4.1,8.2,0.5,0.0,0.0,4.1,8.2,0.5,0.5,1.4,3.4,0.4,2.0,3.4,5.4,0.7,2.7,0.7,4.1,9.5,9.5,,duckwke01,
1987-88,23.0,POR,NBA,C,4.0,4.0,151.0,8.1,16.7,0.486,0.0,0.2,8.1,16.5,0.493,0.486,4.3,5.5,0.783,4.8,5.7,10.5,1.7,0.2,0.5,5.0,3.3,20.5,,duckwke01,0.0
1988-89,24.0,POR,NBA,C,3.0,3.0,83.0,6.1,15.2,0.4,0.0,0.0,6.1,15.2,0.4,0.4,2.6,4.8,0.545,3.5,3.9,7.4,0.9,0.4,0.4,2.2,7.4,14.7,,duckwke01,
1989-90,25.0,POR,NBA,C,15.0,15.0,453.0,6.5,14.9,0.439,0.0,0.0,6.5,14.9,0.439,0.439,2.6,3.7,0.717,2.2,4.7,6.9,1.3,0.4,0.7,2.6,4.8,15.7,,duckwke01,
1990-91,26.0,POR,NBA,C,16.0,16.0,511.0,5.1,12.8,0.401,0.0,0.0,5.1,12.8,0.401,0.401,2.9,3.9,0.732,2.8,4.7,7.5,1.0,0.6,0.6,2.7,3.7,13.2,,duckwke01,
1991-92,27.0,POR,NBA,C,21.0,21.0,647.0,6.0,12.0,0.495,0.0,0.0,6.0,12.0,0.495,0.495,1.9,2.9,0.66,2.2,4.3,6.5,2.3,0.6,0.7,2.5,4.2,13.9,,duckwke01,
1992-93,28.0,POR,NBA,C,4.0,0.0,58.0,4.3,13.0,0.333,0.0,0.0,4.3,13.0,0.333,0.333,2.5,2.5,1.0,2.5,5.6,8.1,1.9,0.0,0.6,3.7,7.4,11.2,,duckwke01,
1993-94,25.0,CHI,NBA,C,10.0,2.0,170.0,5.3,10.6,0.5,0.0,0.0,5.3,10.6,0.5,0.5,2.8,3.8,0.722,2.8,6.8,9.5,3.8,1.3,1.7,4.4,8.0,13.3,,longllu01,
1994-95,26.0,CHI,NBA,C,10.0,8.0,204.0,4.2,8.8,0.48,0.0,0.0,4.2,8.8,0.48,0.48,1.4,1.8,0.8,1.1,4.6,5.6,1.9,1.2,0.9,1.8,7.2,9.9,,longllu01,
1995-96,27.0,CHI,NBA,C,18.0,18.0,439.0,5.0,10.7,0.469,0.0,0.0,5.0,10.7,0.469,0.469,2.3,3.0,0.757,2.8,3.9,6.7,2.3,0.6,2.1,3.1,6.8,12.3,,longllu01,
1996-97,28.0,CHI,NBA,C,19.0,19.0,432.0,4.7,8.7,0.548,0.0,0.0,4.7,8.7,0.548,0.548,0.8,2.2,0.385,3.2,3.8,7.0,2.9,0.6,1.3,2.3,5.4,10.3,,longllu01,
1997-98,29.0,CHI,NBA,C,18.0,16.0,456.0,4.3,9.5,0.45,0.0,0.0,4.3,9.5,0.45,0.45,2.7,3.1,0.872,2.7,4.4,7.1,2.8,0.9,1.2,2.8,5.8,11.2,,longllu01,
1998-99,30.0,PHO,NBA,C,3.0,2.0,51.0,1.4,8.5,0.167,0.0,0.0,1.4,8.5,0.167,0.167,0.0,0.0,,1.4,4.9,6.4,0.7,2.1,0.0,1.4,1.4,2.8,,longllu01,
1999-00,31.0,PHO,NBA,C,9.0,9.0,162.0,4.0,11.3,0.353,0.0,0.0,4.0,11.3,0.353,0.353,0.4,0.7,0.667,2.7,4.0,6.7,1.8,0.9,0.9,2.2,8.0,8.4,,longllu01,
1949-50,25.0,TRI,NBA,PG,3.0,,,,,,,,,,,,,,,,,,,,,,,,,kirkwa01,
1999-00,24.0,PHI,NBA,C,5.0,0.0,24.0,3.0,4.5,0.667,0.0,0.0,3.0,4.5,0.667,0.667,6.0,9.0,0.667,4.5,9.0,13.5,0.0,0.0,0.0,0.0,3.0,12.0,,maccuto01,
2000-01,25.0,PHI,NBA,C,18.0,0.0,109.0,7.9,12.6,0.632,0.0,0.0,7.9,12.6,0.632,0.632,2.6,3.3,0.8,5.6,4.0,9.6,1.3,0.0,1.0,1.3,4.6,18.5,,maccuto01,
2001-02,26.0,NJN,NBA,C,20.0,20.0,384.0,4.9,9.9,0.491,0.0,0.0,4.9,9.9,0.491,0.491,1.8,2.9,0.613,4.1,5.6,9.7,1.3,0.5,2.5,2.2,4.8,11.5,,maccuto01,
1981-82,24.0,SEA,NBA,C,8.0,,189.0,3.4,8.2,0.419,0.0,0.0,3.4,8.2,0.419,0.419,3.4,4.6,0.75,4.8,9.3,14.1,1.3,0.4,1.0,1.9,3.0,10.3,,donalja01,
1982-83,25.0,SEA,NBA,C,2.0,,47.0,8.4,16.9,0.5,0.0,0.0,8.4,16.9,0.5,0.5,1.5,2.3,0.667,3.8,9.2,13.0,1.5,0.0,2.3,0.0,3.1,18.4,,donalja01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,donalja01,
1985-86,28.0,DAL,NBA,C,10.0,10.0,410.0,3.2,4.2,0.75,0.0,0.0,3.2,4.2,0.75,0.75,3.2,3.5,0.925,2.6,7.6,10.3,0.9,0.5,1.1,0.9,2.3,9.6,,donalja01,
1986-87,29.0,DAL,NBA,C,3.0,3.0,68.0,2.1,2.6,0.8,0.0,0.0,2.1,2.6,0.8,0.8,4.2,4.8,0.889,1.1,7.9,9.0,1.1,0.5,1.6,1.1,3.2,8.5,,donalja01,
1987-88,30.0,DAL,NBA,C,17.0,17.0,499.0,4.9,7.5,0.654,0.0,0.0,4.9,7.5,0.654,0.654,1.6,2.7,0.595,3.4,7.1,10.5,0.9,0.5,1.1,2.1,3.0,11.4,,donalja01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,donalja01,
1989-90,32.0,DAL,NBA,C,3.0,3.0,74.0,4.4,6.3,0.692,0.0,0.0,4.4,6.3,0.692,0.692,1.9,2.4,0.8,2.9,4.9,7.8,1.0,1.0,0.0,1.9,3.9,10.7,,donalja01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,donalja01,
1991-92,34.0,NYK,NBA,C,2.0,0.0,11.0,6.5,6.5,1.0,0.0,0.0,6.5,6.5,1.0,1.0,0.0,0.0,,0.0,13.1,13.1,0.0,0.0,3.3,6.5,6.5,13.1,,donalja01,
1992-93,35.0,UTA,NBA,C,1.0,0.0,5.0,0.0,7.2,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,donalja01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,donalja01,
1994-95,37.0,UTA,NBA,C,5.0,5.0,76.0,2.4,2.8,0.833,0.0,0.0,2.4,2.8,0.833,0.833,1.9,1.9,1.0,1.4,2.8,4.3,0.0,0.0,1.4,0.9,3.8,6.6,,donalja01,
1990-91,22.0,PHI,NBA,PF,4.0,0.0,10.0,14.4,18.0,0.8,0.0,0.0,14.4,18.0,0.8,0.8,0.0,0.0,,7.2,7.2,14.4,0.0,0.0,0.0,3.6,3.6,28.8,,willija01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,willija01,
1993-94,25.0,NJN,NBA,PF,2.0,0.0,17.0,0.0,6.4,0.0,0.0,0.0,0.0,6.4,0.0,0.0,2.1,4.2,0.5,6.4,0.0,6.4,0.0,0.0,0.0,4.2,10.6,2.1,,willija01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,willija01,
1997-98,29.0,NJN,NBA,C,3.0,2.0,116.0,2.8,6.5,0.429,0.0,0.0,2.8,6.5,0.429,0.429,0.9,1.9,0.5,6.2,6.8,13.0,1.6,0.6,0.9,0.6,2.5,6.5,,willija01,
1949-50,24.0,SHE,NBA,C,3.0,,,,,0.386,,,,,,,,,0.6,,,,,,,,,,,jorgeno01,
1950-51,25.0,SYR,NBA,C,7.0,,,,,0.419,,,,,,,,,0.636,,,,,,,,,,,jorgeno01,
1951-52,26.0,SYR,NBA,C,7.0,,150.0,4.6,12.5,0.365,,,,,,,5.5,7.4,0.742,,,6.5,1.2,,,,7.2,14.6,,jorgeno01,
1952-53,27.0,SYR,NBA,C,2.0,,44.0,4.1,7.4,0.556,,,,,,,3.3,4.9,0.667,,,8.2,2.5,,,,9.0,11.5,,jorgeno01,
2012-13,24.0,BRK,NBA,C,7.0,7.0,263.0,7.9,16.8,0.472,0.1,0.1,7.8,16.7,0.467,0.476,5.3,6.0,0.886,4.0,3.1,7.1,1.4,0.8,2.9,2.2,2.7,21.4,,lopezbr01,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lopezbr01,
2014-15,26.0,BRK,NBA,C,6.0,6.0,234.0,6.6,13.4,0.494,0.0,0.0,6.6,13.4,0.494,0.494,5.1,6.2,0.825,3.1,5.2,8.3,0.8,0.6,2.0,0.9,2.8,18.3,,lopezbr01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lopezbr01,
2018-19,30.0,MIL,NBA,C,15.0,15.0,438.0,5.0,11.0,0.455,1.8,6.2,3.2,4.8,0.661,0.537,2.0,2.4,0.828,1.0,5.8,6.7,1.7,0.5,2.3,0.8,3.8,13.8,,lopezbr01,0.293
2019-20,31.0,MIL,NBA,C,10.0,10.0,328.0,6.7,12.5,0.535,2.3,5.8,4.4,6.7,0.656,0.627,1.6,2.2,0.75,2.1,4.0,6.0,0.5,1.1,1.4,1.3,3.0,17.3,,lopezbr01,0.396
2020-21,32.0,MIL,NBA,C,23.0,23.0,667.0,6.4,11.7,0.548,1.2,3.9,5.2,7.8,0.662,0.601,2.0,2.3,0.86,2.6,4.7,7.3,0.3,0.9,1.8,1.3,2.6,16.1,,lopezbr01,0.319
2021-22,33.0,MIL,NBA,C,12.0,12.0,332.0,5.4,11.1,0.49,0.7,3.0,4.8,8.0,0.595,0.52,2.3,2.5,0.913,2.9,4.8,7.7,0.9,0.7,2.0,1.2,3.6,13.8,,lopezbr01,0.214
2022-23,34.0,MIL,NBA,C,5.0,5.0,182.0,7.7,13.3,0.582,1.4,3.4,6.3,9.9,0.64,0.634,2.0,2.6,0.769,2.8,3.6,6.3,1.2,1.4,1.8,2.2,2.0,18.8,,lopezbr01,0.412
2023-24,35.0,MIL,NBA,C,6.0,6.0,200.0,7.9,13.5,0.587,1.8,4.1,6.1,9.4,0.654,0.653,1.4,2.7,0.533,2.0,2.7,4.7,2.0,0.0,1.4,1.6,1.8,19.1,,lopezbr01,0.435
2024-25,36.0,MIL,NBA,C,5.0,4.0,74.0,3.9,10.7,0.364,1.9,7.3,1.9,3.4,0.571,0.455,2.4,2.4,1.0,1.5,2.4,3.9,1.9,0.5,2.4,1.9,5.4,12.2,,lopezbr01,0.267
1969-70,24.0,CAR,ABA,SG,4.0,,156.0,11.1,23.5,0.471,0.9,3.7,10.2,19.8,0.512,0.49,1.8,2.5,0.727,,,2.5,2.3,,,,3.2,24.9,,vergabo01,0.25
1983-84,23.0,KCK,NBA,PF,3.0,,65.0,6.6,10.0,0.667,0.0,0.0,6.6,10.0,0.667,0.667,3.3,5.5,0.6,6.6,5.0,11.6,1.7,0.0,2.8,1.1,5.5,16.6,,michela01,
1984-85,24.0,HOU,NBA,PF,5.0,0.0,57.0,3.8,12.0,0.316,0.0,0.6,3.8,11.4,0.333,0.316,2.5,6.3,0.4,7.6,5.7,13.3,0.0,0.0,1.3,1.9,5.1,10.1,,michela01,0.0
1982-83,26.0,MIL,NBA,C,4.0,,12.0,6.0,12.0,0.5,0.0,0.0,6.0,12.0,0.5,0.5,0.0,0.0,,3.0,3.0,6.0,3.0,3.0,0.0,0.0,3.0,12.0,,mokespa01,
1983-84,27.0,MIL,NBA,C,16.0,,322.0,3.8,7.0,0.54,0.0,0.2,3.8,6.8,0.557,0.54,3.4,5.0,0.667,2.2,7.6,9.8,0.7,1.0,1.2,1.1,6.9,11.0,,mokespa01,0.0
1984-85,28.0,MIL,NBA,C,8.0,0.0,154.0,3.7,8.4,0.444,0.0,0.0,3.7,8.4,0.444,0.444,2.8,2.8,1.0,1.9,6.1,7.9,2.8,0.5,0.9,2.8,6.5,10.3,,mokespa01,
